Время,Время моделирования,Квазистац - ступеньки
0,1.52695e+06,53.5306
0,1.52719e+06,41.1349
0,1.52744e+06,75.4415
0,1.52768e+06,63.4525
0,1.52793e+06,71.2857
0,1.52817e+06,64.284
0,1.52842e+06,69.0765
0,1.52866e+06,43.369
0,1.52891e+06,63.7301
0,1.52915e+06,68.1422
0,1.5294e+06,74.4085
0,1.52964e+06,72.6102
0,1.52989e+06,74.1386
0,1.53013e+06,80.3494
0,1.53038e+06,59.2944
0,1.53062e+06,63.7871
0,1.53087e+06,43.7398
0,1.53111e+06,64.5701
0,1.53136e+06,59.3075
0,1.53161e+06,69.8448
0,1.53185e+06,55.6948
0,1.5321e+06,77.0302
0,1.53234e+06,65.9809
0,1.53259e+06,76.787
0,1.53283e+06,49.6383
0,1.53308e+06,61.7607
0,1.53332e+06,63.8383
0,1.53357e+06,59.7739
0,1.53381e+06,71.953
0,1.53406e+06,66.3885
0,1.5343e+06,61.2491
0,1.53455e+06,75.0302
0,1.53479e+06,52.6719
0,1.53504e+06,40.3741
0,1.53529e+06,57.376
0,1.53553e+06,44.1029
0,1.53578e+06,81.2048
0,1.53602e+06,69.3926
0,1.53627e+06,58.4259
0,1.53651e+06,86.2007
0,1.53676e+06,82.1999
0,1.537e+06,70.7516
0,1.53725e+06,56.3857
0,1.53749e+06,71.4247
0,1.53774e+06,71.4959
0,1.53798e+06,72.8934
0,1.53823e+06,63.0736
0,1.53847e+06,77.9054
0,1.53872e+06,83.1198
0,1.53896e+06,61.7195
0,1.53921e+06,80.3857
0,1.53945e+06,86.5758
0,1.5397e+06,84.4146
0,1.53994e+06,70.523
0,1.54019e+06,88.7524
0,1.54043e+06,83.6947
0,1.54068e+06,67.139
0,1.54092e+06,81.3809
0,1.54117e+06,66.0116
0,1.54141e+06,63.8114
0,1.54166e+06,88.5839
0,1.5419e+06,80.5634
0,1.54215e+06,86.0673
0,1.54239e+06,101.502
0,1.54264e+06,74.8484
0,1.54288e+06,82.7191
0,1.54313e+06,66.5849
0,1.54337e+06,72.0667
0,1.54362e+06,87.4785
0,1.54386e+06,80.4347
0,1.54411e+06,68.0057
0,1.54435e+06,67.8672
0,1.5446e+06,87.1367
0,1.54484e+06,69.0962
0,1.54509e+06,74.3626
0,1.54533e+06,40.0735
0,1.54558e+06,60.5794
0,1.54582e+06,113.604
0,1.54607e+06,61.6207
0,1.54631e+06,78.4929
0,1.54656e+06,95.4316
0,1.5468e+06,101.78
0,1.54705e+06,82.9975
0,1.54729e+06,69.069
0,1.54754e+06,65.6311
0,1.54778e+06,89.2476
0,1.54803e+06,70.329
0,1.54827e+06,53.5389
0,1.54852e+06,95.0983
0,1.54876e+06,70.4535
0,1.54901e+06,69.9008
0,1.54925e+06,73.8837
0,1.5495e+06,98.4996
0,1.54974e+06,74.509
0,1.54999e+06,64.3759
0,1.55023e+06,70.9918
0,1.55048e+06,68.1315
0,1.55072e+06,82.1702
0,1.55097e+06,82.902
0,1.55121e+06,94.4704
0,1.55146e+06,81.2116
0,1.5517e+06,73.7081
0,1.55195e+06,82.3315
0,1.55219e+06,67.8127
0,1.55244e+06,73.066
0,1.55268e+06,81.2695
0,1.55293e+06,58.9883
0,1.55317e+06,67.1458
0,1.55342e+06,70.1302
0,1.55366e+06,77.1763
0,1.55391e+06,64.8041
0,1.55415e+06,62.8663
0,1.5544e+06,58.9916
0,1.55465e+06,91.7121
0,1.55489e+06,66.9576
0,1.55514e+06,81.6481
0,1.55538e+06,76.6558
0,1.55563e+06,87.4711
0,1.55587e+06,83.1968
0,1.55612e+06,71.4047
0,1.55636e+06,75.217
0,1.55661e+06,66.1067
0,1.55685e+06,66.336
0,1.5571e+06,88.6749
0,1.55734e+06,67.7593
0,1.55759e+06,85.3173
0,1.55784e+06,81.1879
0,1.55808e+06,80.6725
0,1.55833e+06,84.1367
0,1.55858e+06,64.9277
0,1.55882e+06,83.3707
0,1.55907e+06,60.0788
0,1.55931e+06,73.4022
0,1.55956e+06,62.639
0,1.55981e+06,106.038
0,1.56005e+06,84.7079
0,1.5603e+06,85.4199
0,1.56054e+06,61.9812
0,1.56079e+06,81.4271
0,1.56103e+06,88.2754
0,1.56128e+06,87.332
0,1.56152e+06,63.4425
0,1.56177e+06,43.78
0,1.56201e+06,89.6665
0,1.56226e+06,75.2404
0,1.5625e+06,94.7328
0,1.56275e+06,64.3999
0,1.563e+06,66.7924
0,1.56324e+06,76.4412
0,1.56349e+06,91.5428
0,1.56374e+06,93.362
0,1.56398e+06,88.394
0,1.56423e+06,60.7953
0,1.56448e+06,63.9391
0,1.56472e+06,83.6797
0,1.56497e+06,79.5824
0,1.56521e+06,80.1554
0,1.56546e+06,63.1411
0,1.56571e+06,98.2566
0,1.56595e+06,80.6572
0,1.5662e+06,78.7737
0,1.56644e+06,64.3088
0,1.56669e+06,70.541
0,1.56693e+06,110.39
0,1.56718e+06,79.456
0,1.56742e+06,81.7456
0,1.56767e+06,75.8003
0,1.56792e+06,106.486
0,1.56816e+06,76.7435
0,1.5684e+06,101.17
0,1.56865e+06,68.5605
0,1.56889e+06,69.73
0,1.56914e+06,76.3453
0,1.56939e+06,85.8036
0,1.56963e+06,83.5994
0,1.56988e+06,80.8916
0,1.57012e+06,60.2145
0,1.57037e+06,78.6046
0,1.57061e+06,83.4514
0,1.57086e+06,64.1524
0,1.5711e+06,100.386
0,1.57135e+06,96.0683
0,1.57159e+06,80.1027
0,1.57184e+06,73.6813
0,1.57208e+06,76.1245
0,1.57233e+06,104.282
0,1.57257e+06,65.9875
0,1.57282e+06,84.7606
0,1.57306e+06,88.299
0,1.5733e+06,79.9565
0,1.57355e+06,67.9317
0,1.5738e+06,71.8853
0,1.57404e+06,91.3442
0,1.57429e+06,71.2004
0,1.57454e+06,71.9817
0,1.57478e+06,69.3061
0,1.57503e+06,83.2365
0,1.57528e+06,59.6171
0,1.57552e+06,67.858
0,1.57577e+06,92.2172
0,1.57602e+06,74.9033
0,1.57627e+06,61.6456
0,1.57651e+06,82.4271
0,1.57676e+06,73.0941
0,1.57701e+06,72.3847
0,1.57726e+06,96.6094
0,1.5775e+06,73.152
0,1.57775e+06,85.274
0,1.578e+06,88.7136
0,1.57825e+06,85.0243
0,1.57849e+06,72.0317
0,1.57874e+06,70.0082
0,1.57899e+06,76.9463
0,1.57924e+06,84.4408
0,1.57949e+06,68.0453
0,1.57973e+06,72.0255
0,1.57998e+06,90.3443
0,1.58023e+06,68.3064
0,1.58048e+06,71.7437
0,1.58073e+06,68.9412
0,1.58098e+06,80.253
0,1.58122e+06,90.5257
0,1.58147e+06,56.9138
0,1.58172e+06,74.3315
0,1.58197e+06,76.9811
0,1.58222e+06,81.0044
0,1.58246e+06,75.7586
0,1.58271e+06,74.3463
0,1.58296e+06,82.6583
0,1.58321e+06,72.0931
0,1.58346e+06,56.7298
0,1.5837e+06,84.1149
0,1.58395e+06,48.4088
0,1.5842e+06,82.8756
0,1.58445e+06,51.3351
0,1.5847e+06,75.1146
0,1.58495e+06,47.033
0,1.5852e+06,84.9125
0,1.58544e+06,89.9183
0,1.58569e+06,52.4414
0,1.58594e+06,60.917
0,1.58619e+06,83.6034
0,1.58644e+06,65.8705
0,1.58668e+06,91.6232
0,1.58693e+06,67.4651
0,1.58718e+06,79.872
0,1.58743e+06,84.0245
0,1.58768e+06,55.2147
0,1.58792e+06,69.1123
0,1.58817e+06,59.535
0,1.58842e+06,84.5321
0,1.58867e+06,64.4661
0,1.58892e+06,69.6637
0,1.58916e+06,43.5085
0,1.58941e+06,69.3859
0,1.58966e+06,72.3467
0,1.58991e+06,69.6711
0,1.59016e+06,82.3467
0,1.5904e+06,74.6917
0,1.59065e+06,66.2523
0,1.5909e+06,62.0097
0,1.59115e+06,64.3737
0,1.5914e+06,49.2919
0,1.59165e+06,75.2584
0,1.59189e+06,72.7618
0,1.59214e+06,84.442
0,1.59239e+06,80.4246
0,1.59264e+06,66.4046
0,1.59288e+06,84.6868
0,1.59313e+06,68.1214
0,1.59338e+06,66.0218
0,1.59363e+06,62.8105
0,1.59388e+06,58.0265
0,1.59412e+06,76.7266
0,1.59437e+06,38.3794
0,1.59462e+06,65.6004
0,1.59487e+06,57.0311
0,1.59512e+06,68.0458
0,1.59536e+06,67.538
0,1.59561e+06,84.232
0,1.59586e+06,71.8529
0,1.59611e+06,56.5288
0,1.59635e+06,70.7202
0,1.5966e+06,79.8061
0,1.59685e+06,69.0202
0,1.5971e+06,51.9994
0,1.59734e+06,69.4609
0,1.59759e+06,42.1043
0,1.59784e+06,64.5221
0,1.59809e+06,51.8376
0,1.59834e+06,44.1782
0,1.59859e+06,64.7473
0,1.59883e+06,68.8314
0,1.59908e+06,81.6895
0,1.59933e+06,69.535
0,1.59958e+06,77.761
0,1.59982e+06,65.4397
0,1.60007e+06,54.0589
0,1.60032e+06,64.3792
0,1.60056e+06,63.2056
0,1.60081e+06,55.9278
0,1.60106e+06,49.3343
0,1.6013e+06,49.0628
0,1.60155e+06,74.7792
0,1.60179e+06,50.3635
0,1.60204e+06,94.0875
0,1.60229e+06,81.6039
0,1.60253e+06,84.9252
0,1.60277e+06,48.6089
0,1.60302e+06,93.4263
0,1.60326e+06,65.5413
0,1.60351e+06,46.7365
0,1.60375e+06,45.0432
0,1.604e+06,62.126
0,1.60425e+06,58.7108
0,1.60449e+06,63.8922
0,1.60474e+06,76.7241
0,1.60498e+06,50.0891
0,1.60523e+06,76.2276
0,1.60547e+06,60.9755
0,1.60572e+06,67.0231
0,1.60596e+06,51.0743
0,1.60621e+06,64.8258
0,1.60645e+06,69.1875
0,1.6067e+06,62.7942
0,1.60694e+06,51.3873
0,1.60719e+06,80.8818
0,1.60743e+06,64.7795
0,1.60768e+06,59.3698
0,1.60792e+06,69.2768
0,1.60817e+06,57.0718
0,1.60841e+06,56.0048
0,1.60866e+06,43.0427
0,1.60891e+06,72.1061
0,1.60915e+06,65.8996
0,1.6094e+06,77.7042
0,1.60964e+06,52.8938
0,1.60989e+06,65.3151
0,1.61013e+06,60.0107
0,1.61038e+06,50.1572
0,1.61062e+06,73.3663
0,1.61087e+06,61.9812
0,1.61111e+06,76.1982
0,1.61136e+06,81.1218
0,1.6116e+06,61.5537
0,1.61185e+06,47.888
0,1.6121e+06,61.5539
0,1.61234e+06,52.0526
0,1.61259e+06,60.0112
0,1.61283e+06,47.7544
0,1.61308e+06,66.0563
0,1.61332e+06,59.1559
0,1.61357e+06,56.6011
0,1.61381e+06,43.2995
0,1.61406e+06,69.3124
0,1.61431e+06,41.7847
0,1.61455e+06,66.6447
0,1.6148e+06,80.115
0,1.61504e+06,59.0144
0,1.61529e+06,56.331
0,1.61553e+06,70.7898
0,1.61578e+06,39.3362
0,1.61603e+06,52.3771
0,1.61627e+06,69.2184
0,1.61652e+06,74.8455
0,1.61676e+06,74.0605
0,1.61701e+06,71.2636
0,1.61725e+06,59.1504
0,1.6175e+06,57.0879
0,1.61774e+06,51.7536
0,1.61799e+06,57.7933
0,1.61824e+06,50.7396
0,1.61848e+06,64.6562
0,1.61873e+06,62.0982
0,1.61897e+06,67.7947
0,1.61922e+06,55.9783
0,1.61946e+06,71.3706
0,1.61971e+06,43.2965
0,1.61995e+06,61.1228
0,1.6202e+06,45.0717
0,1.62045e+06,55.0255
0,1.62069e+06,50.8499
0,1.62094e+06,49.8394
0,1.62118e+06,67.7664
0,1.62143e+06,68.5251
0,1.62167e+06,48.6746
0,1.62192e+06,81.9146
0,1.62216e+06,71.7385
0,1.62241e+06,41.8522
0,1.62266e+06,80.2179
0,1.6229e+06,71.5948
0,1.62315e+06,51.1844
0,1.62339e+06,66.5808
0,1.62364e+06,69.3398
0,1.62388e+06,65.1899
0,1.62413e+06,72.6923
0,1.62437e+06,74.4382
0,1.62462e+06,78.072
0,1.62486e+06,61.7103
0,1.62511e+06,67.8764
0,1.62535e+06,54.791
0,1.6256e+06,52.5607
0,1.62584e+06,66.2193
0,1.62609e+06,69.9569
0,1.62633e+06,53.4198
0,1.62658e+06,68.0175
0,1.62683e+06,50.3497
0,1.62707e+06,83.3457
0,1.62732e+06,80.5974
0,1.62756e+06,60.3273
0,1.62781e+06,57.3548
0,1.62805e+06,58.6452
0,1.6283e+06,84.1114
0,1.62854e+06,69.8292
0,1.62879e+06,75.5085
0,1.62903e+06,61.5978
0,1.62928e+06,89.2755
0,1.62952e+06,60.8356
0,1.62977e+06,74.4005
0,1.63001e+06,69.5105
0,1.63026e+06,50.2392
0,1.63051e+06,41.2687
0,1.63075e+06,71.3809
0,1.631e+06,58.8677
0,1.63124e+06,71.5478
0,1.63149e+06,58.6081
0,1.63173e+06,36.9043
0,1.63198e+06,45.8245
0,1.63223e+06,46.2412
0,1.63247e+06,84.8079
0,1.63272e+06,57.3254
0,1.63296e+06,67.9301
0,1.63321e+06,79.4243
0,1.63345e+06,52.3278
0,1.6337e+06,55.5113
0,1.63394e+06,84.7442
0,1.63419e+06,60.2867
0,1.63443e+06,71.6273
0,1.63468e+06,49.7757
0,1.63492e+06,74.8624
0,1.63517e+06,66.4509
0,1.63542e+06,50.0075
0,1.63566e+06,70.8947
0,1.63591e+06,78.176
0,1.63615e+06,69.2304
0,1.6364e+06,59.4271
0,1.63664e+06,80.7832
0,1.63689e+06,66.7374
0,1.63713e+06,64.2191
0,1.63738e+06,70.2636
0,1.63762e+06,59.0816
0,1.63787e+06,76.1448
0,1.63811e+06,65.8187
0,1.63836e+06,47.7159
0,1.63861e+06,73.6319
0,1.63885e+06,101.702
0,1.63909e+06,61.2528
0,1.63934e+06,72.4997
0,1.63959e+06,60.6805
0,1.63983e+06,48.0938
0,1.64008e+06,58.4999
0,1.64032e+06,72.593
0,1.64057e+06,46.4737
0,1.64081e+06,73.9234
0,1.64106e+06,22.572
0,1.64131e+06,75.9616
0,1.64155e+06,56.3873
0,1.6418e+06,87.5346
0,1.64204e+06,68.2509
0,1.64229e+06,67.5398
0,1.64253e+06,61.3104
0,1.64278e+06,78.7472
0,1.64302e+06,47.3814
0,1.64327e+06,66.5875
0,1.64351e+06,85.4046
0,1.64376e+06,53.4372
0,1.644e+06,63.6798
0,1.64425e+06,88.4562
0,1.64449e+06,71.8641
0,1.64474e+06,75.7348
0,1.64498e+06,70.9429
0,1.64523e+06,75.0997
0,1.64547e+06,87.5227
0,1.64572e+06,60.8951
0,1.64596e+06,68.6369
0,1.64621e+06,82.8963
0,1.64645e+06,81.6994
0,1.6467e+06,52.8829
0,1.64695e+06,90.9485
0,1.64719e+06,55.1552
0,1.64744e+06,63.6347
0,1.64768e+06,78.681
0,1.64793e+06,54.9172
0,1.64817e+06,83.2937
0,1.64842e+06,77.6378
0,1.64866e+06,88.4773
0,1.64891e+06,83.5717
0,1.64915e+06,62.4659
0,1.6494e+06,76.2654
0,1.64964e+06,64.258
0,1.64989e+06,68.9187
0,1.65013e+06,62.8866
0,1.65038e+06,91.9338
0,1.65062e+06,58.8586
0,1.65087e+06,82.9072
0,1.65111e+06,72.3572
0,1.65136e+06,62.2956
0,1.6516e+06,53.5814
0,1.65185e+06,79.5358
0,1.65209e+06,63.5725
0,1.65234e+06,69.3823
0,1.65258e+06,69.6704
0,1.65283e+06,65.1541
0,1.65308e+06,73.9484
0,1.65332e+06,70.0016
0,1.65357e+06,82.7676
0,1.65381e+06,68.201
0,1.65406e+06,48.5745
0,1.6543e+06,59.4937
0,1.65455e+06,49.2438
0,1.65479e+06,65.4956
0,1.65504e+06,73.0294
0,1.65529e+06,65.2011
0,1.65553e+06,61.1003
0,1.65578e+06,44.5638
0,1.65602e+06,68.746
0,1.65627e+06,67.2958
0,1.65651e+06,54.8871
0,1.65676e+06,67.3343
0,1.65701e+06,69.149
0,1.65725e+06,72.5161
0,1.6575e+06,79.2109
0,1.65774e+06,61.2676
0,1.65799e+06,75.7914
0,1.65823e+06,56.3687
0,1.65848e+06,83.2957
0,1.65872e+06,76.6041
0,1.65897e+06,69.3276
0,1.65921e+06,74.9675
0,1.65946e+06,50.5675
0,1.6597e+06,35.0773
0,1.65995e+06,92.7126
0,1.6602e+06,58.0936
0,1.66044e+06,67.5131
0,1.66069e+06,60.0634
0,1.66093e+06,59.7795
0,1.66118e+06,52.2242
0,1.66142e+06,66.4159
0,1.66167e+06,61.1421
0,1.66192e+06,62.3744
0,1.66216e+06,48.0675
0,1.66241e+06,61.2553
0,1.66265e+06,57.7681
0,1.6629e+06,55.5964
0,1.66315e+06,55.2033
0,1.66339e+06,65.117
0,1.66364e+06,66.6318
0,1.66388e+06,47.6736
0,1.66413e+06,62.1203
0,1.66437e+06,74.5034
0,1.66462e+06,63.3575
0,1.66487e+06,47.7227
0,1.66511e+06,50.4103
0,1.66536e+06,71.5732
0,1.6656e+06,66.7243
0,1.66585e+06,65.6604
0,1.66609e+06,22.7875
0,1.66634e+06,35.5181
0,1.66659e+06,71.269
0,1.66683e+06,60.2641
0,1.66708e+06,57.1058
0,1.66732e+06,68.0175
0,1.66757e+06,56.7798
0,1.66782e+06,53.0184
0,1.66806e+06,31.6285
0,1.66831e+06,65.689
0,1.66855e+06,79.9822
0,1.6688e+06,69.273
0,1.66904e+06,51.7166
0,1.66929e+06,83.3658
0,1.66953e+06,71.8937
0,1.66978e+06,45.98
0,1.67002e+06,51.6474
0,1.67027e+06,59.6498
0,1.67052e+06,56.2052
0,1.67076e+06,64.8735
0,1.67101e+06,37.6787
0,1.67125e+06,76.8468
0,1.6715e+06,58.4827
0,1.67174e+06,67.1563
0,1.67199e+06,35.2872
0,1.67223e+06,59.1261
0,1.67248e+06,53.7127
0,1.67273e+06,71.6293
0,1.67297e+06,46.7173
0,1.67322e+06,57.8078
0,1.67346e+06,66.2197
0,1.67371e+06,51.287
0,1.67395e+06,47.9371
0,1.6742e+06,34.2692
0,1.67445e+06,76.8677
0,1.67469e+06,55.7527
0,1.67494e+06,59.4998
0,1.67518e+06,68.0571
0,1.67543e+06,66.9563
0,1.67567e+06,60.4622
0,1.67592e+06,67.6387
0,1.67616e+06,63.4126
0,1.67641e+06,20.0773
0,1.67665e+06,63.2479
0,1.6769e+06,56.021
0,1.67715e+06,52.778
0,1.67739e+06,80.0734
0,1.67764e+06,55.1417
0,1.67788e+06,58.4976
0,1.67813e+06,41.5686
0,1.67837e+06,32.582
0,1.67862e+06,54.0182
0,1.67886e+06,35.2195
0,1.67911e+06,53.5065
0,1.67936e+06,30.4065
0,1.6796e+06,46.9883
0,1.67985e+06,47.3346
0,1.68009e+06,71.9342
0,1.68034e+06,66.2548
0,1.68059e+06,58.9063
0,1.68083e+06,70.6251
0,1.68108e+06,48.7475
0,1.68132e+06,52.6943
0,1.68157e+06,62.6468
0,1.68181e+06,30.2284
0,1.68206e+06,53.9219
0,1.68231e+06,32.1268
0,1.68255e+06,50.8541
0,1.6828e+06,50.6419
0,1.68304e+06,76.3224
0,1.68329e+06,66.4536
0,1.68353e+06,53.0287
0,1.68378e+06,69.1365
0,1.68402e+06,38.1817
0,1.68427e+06,66.6981
0,1.68452e+06,34.3492
0,1.68476e+06,41.6929
0,1.68501e+06,39.3758
0,1.68525e+06,57.8937
0,1.6855e+06,35.7385
0,1.68575e+06,78.8756
0,1.68599e+06,43.1361
0,1.68624e+06,48.6818
0,1.68648e+06,59.7442
0,1.68673e+06,36.6673
0,1.68698e+06,49.73
0,1.68722e+06,46.7244
0,1.68747e+06,37.631
0,1.68771e+06,35.8364
0,1.68796e+06,56.299
0,1.68821e+06,76.2699
0,1.68845e+06,60.3289
0,1.6887e+06,46.9159
0,1.68894e+06,51.0894
0,1.68919e+06,45.0944
0,1.68943e+06,65.9693
0,1.68968e+06,38.105
0,1.68993e+06,49.8076
0,1.69017e+06,63.5721
0,1.69042e+06,73.5178
0,1.69066e+06,50.7203
0,1.69091e+06,66.5986
0,1.69115e+06,52.0962
0,1.6914e+06,59.0239
0,1.69165e+06,52.3593
0,1.69189e+06,50.7454
0,1.69214e+06,45.6707
0,1.69238e+06,70.9004
0,1.69263e+06,72.0385
0,1.69288e+06,58.6314
0,1.69312e+06,61.7571
0,1.69337e+06,55.0953
0,1.69361e+06,48.0704
0,1.69386e+06,61.1185
0,1.6941e+06,23.0732
0,1.69435e+06,38.8612
0,1.6946e+06,48.122
0,1.69484e+06,59.7934
0,1.69509e+06,34.5512
0,1.69534e+06,57.0897
0,1.69558e+06,55.3853
0,1.69583e+06,49.8743
0,1.69607e+06,30.6937
0,1.69632e+06,46.7431
0,1.69657e+06,35.6482
0,1.69681e+06,37.9187
0,1.69706e+06,57.2604
0,1.6973e+06,57.8951
0,1.69755e+06,47.2522
0,1.6978e+06,35.9703
0,1.69804e+06,37.1214
0,1.69829e+06,55.5521
0,1.69854e+06,74.0654
0,1.69878e+06,70.0185
0,1.69903e+06,47.0626
0,1.69927e+06,28.4011
0,1.69952e+06,47.2115
0,1.69976e+06,40.7707
0,1.70001e+06,44.1759
0,1.70026e+06,26.7576
0,1.7005e+06,33.6132
0,1.70075e+06,46.5314
0,1.701e+06,40.9493
0,1.70124e+06,59.2918
0,1.70149e+06,66.6509
0,1.70173e+06,33.1355
0,1.70198e+06,54.4905
0,1.70223e+06,53.4806
0,1.70247e+06,49.0652
0,1.70272e+06,33.2985
0,1.70296e+06,31.5241
0,1.70321e+06,58.9684
0,1.70346e+06,41.5031
0,1.7037e+06,49.4024
0,1.70395e+06,60.9515
0,1.70419e+06,68.0756
0,1.70444e+06,54.5867
0,1.70469e+06,30.562
0,1.70493e+06,52.3132
0,1.70518e+06,36.8111
0,1.70542e+06,64.1946
0,1.70567e+06,43.7868
0,1.70592e+06,41.9437
0,1.70616e+06,32.3914
0,1.70641e+06,60.2467
0,1.70665e+06,29.8741
0,1.7069e+06,45.3313
0,1.70715e+06,53.8005
0,1.70739e+06,42.9485
0,1.70764e+06,67.7661
0,1.70788e+06,68.8
0,1.70813e+06,44.6536
0,1.70838e+06,54.6757
0,1.70862e+06,68.1563
0,1.70887e+06,67.4663
0,1.70911e+06,57.0019
0,1.70936e+06,70.7056
0,1.7096e+06,52.7611
0,1.70985e+06,64.8099
0,1.71009e+06,63.486
0,1.71034e+06,59.8294
0,1.71059e+06,63.1897
0,1.71083e+06,56.1819
0,1.71108e+06,58.0756
0,1.71132e+06,39.5408
0,1.71157e+06,48.5212
0,1.71181e+06,59.2371
0,1.71206e+06,53.2933
0,1.71231e+06,65.4992
0,1.71255e+06,41.6962
0,1.7128e+06,66.8303
0,1.71304e+06,54.2159
0,1.71329e+06,33.7114
0,1.71354e+06,36.1391
0,1.71378e+06,50.774
0,1.71403e+06,45.1122
0,1.71428e+06,58.1214
0,1.71452e+06,35.2952
0,1.71477e+06,43.0914
0,1.71501e+06,51.7186
0,1.71526e+06,59.8842
0,1.71551e+06,44.5266
0,1.71575e+06,21.989
0,1.716e+06,66.2134
0,1.71625e+06,67.9617
0,1.71649e+06,68.1073
0,1.71674e+06,60.8877
0,1.71698e+06,48.8852
0,1.71723e+06,65.7526
0,1.71747e+06,52.6039
0,1.71772e+06,58.24
0,1.71797e+06,46.6377
0,1.71821e+06,41.6427
0,1.71846e+06,52.8134
0,1.7187e+06,47.4031
0,1.71895e+06,76.3743
0,1.7192e+06,41.9633
0,1.71944e+06,53.0006
0,1.71969e+06,84.1836
0,1.71993e+06,50.3024
0,1.72018e+06,54.3855
0,1.72043e+06,62.0511
0,1.72067e+06,65.3323
0,1.72092e+06,53.467
0,1.72116e+06,64.8647
0,1.72141e+06,68.2087
0,1.72165e+06,67.2367
0,1.7219e+06,60.9533
0,1.72215e+06,60.7423
0,1.72239e+06,51.1171
0,1.72264e+06,42.0724
0,1.72288e+06,54.4665
0,1.72313e+06,57.9423
0,1.72338e+06,73.3685
0,1.72362e+06,33.98
0,1.72387e+06,52.3886
0,1.72412e+06,40.3991
0,1.72436e+06,54.3445
0,1.72461e+06,59.1566
0,1.72485e+06,55.7337
0,1.7251e+06,62.1955
0,1.72535e+06,43.8171
0,1.72559e+06,62.6841
0,1.72584e+06,58.6258
0,1.72609e+06,63.7387
0,1.72633e+06,55.4521
0,1.72658e+06,62.9265
0,1.72682e+06,55.501
0,1.72707e+06,54.9137
0,1.72732e+06,61.3158
0,1.72756e+06,69.6872
0,1.72781e+06,63.6758
0,1.72805e+06,47.1736
0,1.7283e+06,30.4023
0,1.72855e+06,42.7249
0,1.72879e+06,58.8056
0,1.72904e+06,70.0043
0,1.72928e+06,49.5307
0,1.72953e+06,84.9791
0,1.72978e+06,50.7767
0,1.73002e+06,66.8892
0,1.73027e+06,53.9984
0,1.73051e+06,66.9916
0,1.73076e+06,72.1928
0,1.73101e+06,50.4932
0,1.73125e+06,58.4827
0,1.7315e+06,76.9204
0,1.73174e+06,43.2649
0,1.73199e+06,45.3456
0,1.73224e+06,51.0647
0,1.73248e+06,52.4048
0,1.73273e+06,55.9191
0,1.73298e+06,80.1405
0,1.73322e+06,84.1968
0,1.73347e+06,45.5116
0,1.73371e+06,75.0446
0,1.73396e+06,74.8108
0,1.7342e+06,48.3161
0,1.73445e+06,45.892
0,1.7347e+06,63.032
0,1.73494e+06,77.7026
0,1.73519e+06,66.4357
0,1.73544e+06,68.0795
0,1.73568e+06,56.7073
0,1.73593e+06,52.9818
0,1.73617e+06,67.742
0,1.73642e+06,76.0113
0,1.73666e+06,59.2775
0,1.73691e+06,57.3464
0,1.73716e+06,71.0452
0,1.7374e+06,59.2224
0,1.73765e+06,66.9623
0,1.73789e+06,62.9288
0,1.73814e+06,59.9014
0,1.73839e+06,46.0402
0,1.73863e+06,56.5549
0,1.73888e+06,79.1069
0,1.73913e+06,62.6511
0,1.73937e+06,68.3584
0,1.73962e+06,69.1095
0,1.73986e+06,77.6604
0,1.74011e+06,37.3179
0,1.74036e+06,58.8078
0,1.7406e+06,34.1116
0,1.74085e+06,42.9128
0,1.74109e+06,48.8815
0,1.74134e+06,67.6379
0,1.74159e+06,56.0235
0,1.74183e+06,63.1447
0,1.74208e+06,80.4525
0,1.74233e+06,51.7739
0,1.74257e+06,33.9269
0,1.74282e+06,68.5877
0,1.74306e+06,53.4701
0,1.74331e+06,88.2417
0,1.74356e+06,79.8988
0,1.7438e+06,65.7905
0,1.74405e+06,60.1726
0,1.74429e+06,63.6369
0,1.74454e+06,40.6028
0,1.74479e+06,71.1206
0,1.74503e+06,69.4109
0,1.74528e+06,74.4783
0,1.74552e+06,51.1017
0,1.74577e+06,34.917
0,1.74602e+06,58.3951
0,1.74626e+06,48.6519
0,1.74651e+06,62.5359
0,1.74676e+06,26.0984
0,1.747e+06,69.321
0,1.74725e+06,50.1227
0,1.7475e+06,35.2627
0,1.74774e+06,71.0436
0,1.74799e+06,75.0072
0,1.74823e+06,50.478
0,1.74848e+06,38.5116
0,1.74873e+06,55.0123
0,1.74897e+06,57.1012
0,1.74922e+06,73.2816
0,1.74947e+06,73.8939
0,1.74971e+06,39.3155
0,1.74996e+06,55.5025
0,1.75021e+06,57.55
0,1.75045e+06,61.1892
0,1.7507e+06,48.5523
0,1.75094e+06,46.3144
0,1.75119e+06,63.3198
0,1.75144e+06,45.6334
0,1.75168e+06,48.9248
0,1.75193e+06,57.3545
0,1.75218e+06,48.9242
0,1.75242e+06,65.3026
0,1.75267e+06,54.468
0,1.75291e+06,42.2811
0,1.75316e+06,44.891
0,1.75341e+06,39.0843
0,1.75365e+06,79.1934
0,1.7539e+06,34.6082
0,1.75415e+06,64.2093
0,1.75439e+06,67.5533
0,1.75464e+06,67.6708
0,1.75488e+06,66.9854
0,1.75513e+06,32.9036
0,1.75538e+06,58.6393
0,1.75562e+06,61.5943
0,1.75587e+06,62.0877
0,1.75611e+06,63.8793
0,1.75636e+06,58.3576
0,1.75661e+06,65.9922
0,1.75685e+06,47.515
0,1.7571e+06,65.7833
0,1.75734e+06,64.2287
