Время,Время моделирования,Стац - средняя реология
0,2.182e+06,85.0719
0,2.1825e+06,71.5906
0,2.183e+06,87.6369
0,2.1835e+06,59.8578
0,2.184e+06,75.2995
0,2.1845e+06,64.4057
0,2.185e+06,78.352
0,2.1855e+06,47.5059
0,2.186e+06,39.7015
0,2.1865e+06,29.9989
0,2.187e+06,21.9223
0,2.1875e+06,30.9995
0,2.188e+06,37.8899
0,2.1885e+06,22.907
0,2.189e+06,34.5513
0,2.1895e+06,31.899
0,2.19e+06,22.6502
0,2.1905e+06,22.259
0,2.191e+06,44.0036
0,2.1915e+06,31.6134
0,2.192e+06,28.4957
0,2.1925e+06,35.0545
0,2.193e+06,34.6343
0,2.1935e+06,35.8849
0,2.194e+06,38.7653
0,2.1945e+06,30.077
0,2.195e+06,30.8589
0,2.1955e+06,35.2158
0,2.196e+06,24.9529
0,2.1965e+06,20.8175
0,2.197e+06,22.835
0,2.1975e+06,30.8114
0,2.198e+06,23.1251
0,2.1985e+06,27.813
0,2.199e+06,16.1826
0,2.1995e+06,27.9657
0,2.2e+06,35.0376
0,2.2005e+06,-153.021
0,2.201e+06,47.453
0,2.2015e+06,38.5943
0,2.202e+06,61.674
0,2.2025e+06,60.4245
0,2.203e+06,62.3462
0,2.2035e+06,67.6976
0,2.204e+06,67.0648
0,2.2045e+06,60.871
0,2.205e+06,62.1014
0,2.2055e+06,49.1167
0,2.206e+06,39.6571
0,2.2065e+06,61.1596
0,2.207e+06,52.2363
0,2.2075e+06,68.7199
0,2.208e+06,54.742
0,2.2085e+06,71.1837
0,2.209e+06,54.9819
0,2.2095e+06,48.1625
0,2.21e+06,40.2256
0,2.2105e+06,75.2133
0,2.211e+06,66.055
0,2.2115e+06,44.3794
0,2.212e+06,69.4196
0,2.2125e+06,46.8152
0,2.213e+06,72.7496
0,2.2135e+06,53.4423
0,2.214e+06,41.9367
0,2.2145e+06,58.0189
0,2.215e+06,54.8078
0,2.2155e+06,41.6213
0,2.216e+06,68.3944
0,2.2165e+06,56.0922
0,2.217e+06,40.3796
0,2.2175e+06,42.2756
0,2.218e+06,60.5365
0,2.2185e+06,42.6892
0,2.219e+06,37.8219
0,2.2195e+06,54.8312
0,2.22e+06,64.068
0,2.2205e+06,54.679
0,2.221e+06,73.8593
0,2.2215e+06,65.217
0,2.222e+06,47.019
0,2.2225e+06,58.9256
0,2.223e+06,70.6471
0,2.2235e+06,69.7296
0,2.224e+06,69.7462
0,2.2245e+06,67.782
0,2.225e+06,74.351
0,2.2255e+06,68.2252
0,2.226e+06,52.7008
0,2.2265e+06,49.5862
0,2.227e+06,81.2445
0,2.2275e+06,58.6182
0,2.228e+06,43.7563
0,2.2285e+06,81.7488
0,2.229e+06,53.9282
0,2.2295e+06,68.6068
0,2.23e+06,65.6717
0,2.2305e+06,66.0562
0,2.231e+06,60.769
0,2.2315e+06,60.9382
0,2.232e+06,69.378
0,2.2325e+06,81.6794
0,2.233e+06,56.4146
0,2.2335e+06,79.6665
0,2.234e+06,56.9162
0,2.2345e+06,78.0417
0,2.235e+06,66.1067
0,2.2355e+06,64.8684
0,2.236e+06,55.6602
0,2.2365e+06,70.0741
0,2.237e+06,55.6988
0,2.2375e+06,61.8085
0,2.238e+06,51.1805
0,2.2385e+06,58.8815
0,2.239e+06,65.8489
0,2.2395e+06,65.4485
0,2.24e+06,57.6116
0,2.2405e+06,57.4115
0,2.241e+06,69.4699
0,2.2415e+06,72.1067
0,2.242e+06,67.462
0,2.2425e+06,67.7868
0,2.243e+06,50.0469
0,2.2435e+06,72.4803
0,2.244e+06,66.8937
0,2.2445e+06,74.2626
0,2.245e+06,81.2543
0,2.2455e+06,72.4461
0,2.246e+06,56.0945
0,2.2465e+06,84.969
0,2.247e+06,60.3595
0,2.2475e+06,65.0207
0,2.248e+06,72.6547
0,2.2485e+06,88.076
0,2.249e+06,67.9506
0,2.2495e+06,59.1592
0,2.25e+06,77.0352
0,2.2505e+06,61.1232
0,2.251e+06,76.442
0,2.2515e+06,88.9518
0,2.252e+06,62.8182
0,2.2525e+06,57.4812
0,2.253e+06,69.2231
0,2.2535e+06,44.1492
0,2.254e+06,69.5965
0,2.2545e+06,54.9659
0,2.255e+06,54.227
0,2.2555e+06,58.8473
0,2.256e+06,50.6656
0,2.2565e+06,62.376
0,2.257e+06,54.2014
0,2.2575e+06,54.7783
0,2.258e+06,51.1924
0,2.2585e+06,62.6179
0,2.259e+06,61.7689
0,2.2595e+06,58.1213
0,2.26e+06,62.9477
0,2.2605e+06,56.1181
0,2.261e+06,57.6689
0,2.2615e+06,84.1168
0,2.262e+06,75.2184
0,2.2625e+06,51.6335
0,2.263e+06,50.7774
0,2.2635e+06,74.9204
0,2.264e+06,64.8241
0,2.2645e+06,72.8393
0,2.265e+06,51.8307
0,2.2655e+06,70.3258
0,2.266e+06,51.2135
0,2.2665e+06,57.9161
0,2.267e+06,68.3368
0,2.2675e+06,64.9926
0,2.268e+06,65.7009
0,2.2685e+06,62.2513
0,2.269e+06,62.1617
0,2.2695e+06,49.4745
0,2.27e+06,60.1908
0,2.2705e+06,53.9725
0,2.271e+06,45.761
0,2.2715e+06,68.1812
0,2.272e+06,37.2825
0,2.2725e+06,56.5138
0,2.273e+06,49.6563
0,2.2735e+06,53.3638
0,2.274e+06,74.2297
0,2.2745e+06,50.9516
0,2.275e+06,46.2479
0,2.2755e+06,58.9063
0,2.276e+06,48.0992
0,2.2765e+06,50.2844
0,2.277e+06,52.9545
0,2.2775e+06,75.7285
0,2.278e+06,61.6299
0,2.2785e+06,67.6469
0,2.279e+06,50.2532
0,2.2795e+06,54.9113
0,2.28e+06,55.8837
0,2.2805e+06,48.5471
0,2.281e+06,57.3892
0,2.2815e+06,66.094
0,2.282e+06,59.8319
0,2.2825e+06,46.9523
0,2.283e+06,48.298
0,2.2835e+06,54.8121
0,2.284e+06,68.0534
0,2.2845e+06,57.111
0,2.285e+06,53.5445
0,2.2855e+06,47.771
0,2.286e+06,47.0647
0,2.2865e+06,61.6509
0,2.287e+06,62.4242
0,2.2875e+06,50.9171
0,2.288e+06,52.3174
0,2.2885e+06,49.5812
0,2.289e+06,80.6337
0,2.2895e+06,45.1165
0,2.29e+06,62.3539
0,2.2905e+06,53.8756
0,2.291e+06,68.1761
0,2.2915e+06,69.5402
0,2.292e+06,27.2436
0,2.2925e+06,62.7372
0,2.293e+06,63.1943
0,2.2935e+06,61.4308
0,2.294e+06,59.3946
0,2.2945e+06,62.2887
0,2.295e+06,71.7796
0,2.2955e+06,63.3749
0,2.296e+06,48.0845
0,2.2965e+06,64.6477
0,2.297e+06,65.7074
0,2.2975e+06,60.4753
0,2.298e+06,52.1511
0,2.2985e+06,64.0323
0,2.299e+06,69.539
0,2.2995e+06,61.4761
0,2.3e+06,61.6443
0,2.3005e+06,79.2577
0,2.301e+06,65.5454
0,2.3015e+06,47.3127
0,2.302e+06,76.0965
0,2.3025e+06,68.8233
0,2.303e+06,84.3016
0,2.3035e+06,91.2088
0,2.304e+06,58.1158
0,2.3045e+06,63.9444
0,2.305e+06,72.5983
0,2.3055e+06,79.5405
0,2.306e+06,72.254
0,2.3065e+06,79.353
0,2.307e+06,100.882
0,2.3075e+06,78.164
0,2.308e+06,63.3493
0,2.3085e+06,72.7411
0,2.309e+06,100.577
0,2.3095e+06,57.4861
0,2.31e+06,78.1521
0,2.3105e+06,63.4643
0,2.311e+06,91.3574
0,2.3115e+06,42.2358
0,2.312e+06,74.9815
0,2.3125e+06,58.5695
0,2.313e+06,71.9961
0,2.3135e+06,62.4995
0,2.314e+06,90.1
0,2.3145e+06,72.9245
0,2.315e+06,62.942
0,2.3155e+06,59.8627
0,2.316e+06,88.3929
0,2.3165e+06,86.0096
0,2.317e+06,82.2823
0,2.3175e+06,68.3685
0,2.318e+06,58.9222
0,2.3185e+06,63.1784
0,2.319e+06,68.4625
0,2.3195e+06,58.9229
0,2.32e+06,62.485
0,2.3205e+06,55.852
0,2.321e+06,67.3536
0,2.3215e+06,64.3056
0,2.322e+06,72.8407
0,2.3225e+06,73.6778
0,2.323e+06,64.2495
0,2.3235e+06,75.5946
0,2.324e+06,72.8967
0,2.3245e+06,52.636
0,2.325e+06,57.6692
0,2.3255e+06,68.2319
0,2.326e+06,55.2633
0,2.3265e+06,54.962
0,2.327e+06,69.5855
0,2.3275e+06,72.079
0,2.328e+06,71.5875
0,2.3285e+06,66.2229
0,2.329e+06,64.03
0,2.3295e+06,60.5094
0,2.33e+06,60.4153
0,2.3305e+06,56.6663
0,2.331e+06,52.9323
0,2.3315e+06,47.1756
0,2.332e+06,57.5786
0,2.3325e+06,56.1523
0,2.333e+06,68.9779
0,2.3335e+06,62.8268
0,2.334e+06,77.1553
0,2.3345e+06,74.1894
0,2.335e+06,58.0266
0,2.3355e+06,71.174
0,2.336e+06,69.3833
0,2.3365e+06,74.4282
0,2.337e+06,61.7506
0,2.3375e+06,51.328
0,2.338e+06,79.0153
0,2.3385e+06,76.5299
0,2.339e+06,64.76
0,2.3395e+06,68.9185
0,2.34e+06,73.8394
0,2.3405e+06,91.3144
0,2.341e+06,76.8658
0,2.3415e+06,74.8069
0,2.342e+06,79.1145
0,2.3425e+06,86.4663
0,2.343e+06,87.0559
0,2.3435e+06,80.303
0,2.344e+06,86.7675
0,2.3445e+06,79.467
0,2.345e+06,82.0515
0,2.3455e+06,92.0959
0,2.346e+06,85.2487
0,2.3465e+06,98.5994
0,2.347e+06,84.0673
0,2.3475e+06,87.9754
0,2.348e+06,80.1095
0,2.3485e+06,85.6433
0,2.349e+06,56.3538
0,2.3495e+06,81.7774
0,2.35e+06,93.4309
0,2.3505e+06,82.6763
0,2.351e+06,76.9416
0,2.3515e+06,62.9967
0,2.352e+06,76.0051
0,2.3525e+06,106.784
0,2.353e+06,107.328
0,2.3535e+06,104.005
0,2.354e+06,74.8562
0,2.3545e+06,78.0638
0,2.355e+06,87.7505
0,2.3555e+06,74.7964
0,2.356e+06,88.2223
0,2.3565e+06,88.9309
0,2.357e+06,50.0459
0,2.3575e+06,97.3426
0,2.358e+06,74.8864
0,2.3585e+06,69.7436
0,2.359e+06,81.23
0,2.3595e+06,79.4546
0,2.36e+06,55.3213
0,2.3605e+06,82.9065
0,2.361e+06,76.9287
0,2.3615e+06,78.3495
0,2.362e+06,70.7664
0,2.3625e+06,86.1887
0,2.363e+06,74.6158
0,2.3635e+06,71.4888
0,2.364e+06,78.78
0,2.3645e+06,73.6928
0,2.365e+06,76.3065
0,2.3655e+06,56.471
0,2.366e+06,59.8705
0,2.3665e+06,77.5702
0,2.367e+06,61.269
0,2.3675e+06,61.7433
0,2.368e+06,69.5338
0,2.3685e+06,69.8424
0,2.369e+06,70.0308
0,2.3695e+06,75.5163
0,2.37e+06,62.7702
0,2.3705e+06,69.5727
0,2.371e+06,65.795
0,2.3715e+06,61.4186
0,2.372e+06,64.5184
0,2.3725e+06,53.8064
0,2.373e+06,84.0039
0,2.3735e+06,64.0125
0,2.374e+06,55.3988
0,2.3745e+06,72.9926
0,2.375e+06,81.4404
0,2.3755e+06,52.3174
0,2.376e+06,42.0627
0,2.3765e+06,55.8935
0,2.377e+06,79.1254
0,2.3775e+06,50.3862
0,2.378e+06,77.4995
0,2.3785e+06,66.9702
0,2.379e+06,72.6115
0,2.3795e+06,60.4448
0,2.38e+06,69.3725
0,2.3805e+06,51.1322
0,2.381e+06,66.8052
0,2.3815e+06,48.0728
0,2.382e+06,45.6034
0,2.3825e+06,86.3208
0,2.383e+06,54.8185
0,2.3835e+06,64.0445
0,2.384e+06,47.1901
0,2.3845e+06,63.9745
0,2.385e+06,45.709
0,2.3855e+06,74.0837
0,2.386e+06,68.3209
0,2.3865e+06,47.7815
0,2.387e+06,68.931
0,2.3875e+06,46.2515
0,2.388e+06,85.2193
0,2.3885e+06,78.8335
0,2.389e+06,82.3145
0,2.3895e+06,59.1256
0,2.39e+06,81.9005
0,2.3905e+06,63.1631
0,2.391e+06,83.8702
0,2.3915e+06,77.7253
0,2.392e+06,66.0649
0,2.3925e+06,70.8425
0,2.393e+06,60.2666
0,2.3935e+06,75.564
0,2.394e+06,100.944
0,2.3945e+06,76.2174
0,2.395e+06,81.0413
0,2.3955e+06,82.0448
0,2.396e+06,77.6215
0,2.3965e+06,79.9553
0,2.397e+06,65.8696
0,2.3975e+06,83.3983
0,2.398e+06,85.3072
0,2.3985e+06,74.8507
0,2.399e+06,83.1462
0,2.3995e+06,72.4096
0,2.4e+06,94.1947
0,2.4005e+06,80.5249
0,2.401e+06,79.1078
0,2.4015e+06,69.0501
0,2.402e+06,74.775
0,2.4025e+06,86.4415
0,2.403e+06,70.3396
0,2.4035e+06,90.5809
0,2.404e+06,82.3727
0,2.4045e+06,78.5857
0,2.405e+06,65.5662
0,2.4055e+06,72.6728
0,2.406e+06,60.2878
0,2.4065e+06,71.3525
0,2.407e+06,98.909
0,2.4075e+06,69.9526
0,2.408e+06,95.6403
0,2.4085e+06,90.0602
0,2.409e+06,75.8336
0,2.4095e+06,76.6873
0,2.41e+06,84.2344
0,2.4105e+06,84.2047
0,2.411e+06,89.6205
0,2.4115e+06,86.9281
0,2.412e+06,74.0368
0,2.4125e+06,93.1366
0,2.413e+06,85.6236
0,2.4135e+06,75.5853
0,2.414e+06,92.2136
0,2.4145e+06,80.4726
0,2.415e+06,68.4122
0,2.4155e+06,75.0441
0,2.416e+06,80.1829
0,2.4165e+06,94.1063
0,2.417e+06,65.9062
0,2.4175e+06,82.2295
0,2.418e+06,88.2177
0,2.4185e+06,78.2671
0,2.419e+06,77.9691
0,2.4195e+06,50.1384
0,2.42e+06,46.9791
0,2.4205e+06,35.5578
0,2.421e+06,30.3347
0,2.4215e+06,27.1646
0,2.422e+06,51.4176
0,2.4225e+06,40.5373
0,2.423e+06,34.7544
0,2.4235e+06,27.8563
0,2.424e+06,39.3404
0,2.4245e+06,37.7512
0,2.425e+06,23.9611
0,2.4255e+06,37.631
0,2.426e+06,38.1152
0,2.4265e+06,38.6642
0,2.427e+06,34.6614
0,2.4275e+06,31.3085
0,2.428e+06,31.2554
0,2.4285e+06,51.3316
0,2.429e+06,27.1787
0,2.4295e+06,52.3841
0,2.43e+06,49.5336
0,2.4305e+06,33.8082
0,2.431e+06,48.8187
0,2.4315e+06,32.2927
0,2.432e+06,50.3301
0,2.4325e+06,36.9425
0,2.433e+06,33.7045
0,2.4335e+06,42.6111
0,2.434e+06,49.3458
0,2.4345e+06,47.3777
0,2.435e+06,57.1075
0,2.4355e+06,50.0115
0,2.436e+06,55.0932
0,2.4365e+06,44.4846
0,2.437e+06,41.5762
0,2.4375e+06,46.8162
0,2.438e+06,57.3611
0,2.4385e+06,59.2092
0,2.439e+06,50.9943
0,2.4395e+06,55.0415
0,2.44e+06,49.5735
0,2.4405e+06,50.8828
0,2.441e+06,57.2381
0,2.4415e+06,42.134
0,2.442e+06,52.9081
0,2.4425e+06,60.0777
0,2.443e+06,51.9915
0,2.4435e+06,53.8973
0,2.444e+06,47.0099
0,2.4445e+06,52.8116
0,2.445e+06,58.8654
0,2.4455e+06,35.5462
0,2.446e+06,49.2853
0,2.4465e+06,50.1363
0,2.447e+06,39.9814
0,2.4475e+06,39.7885
0,2.448e+06,38.5218
0,2.4485e+06,48.9833
0,2.449e+06,47.6661
0,2.4495e+06,51.0876
0,2.45e+06,48.5675
0,2.4505e+06,55.8991
0,2.451e+06,47.9139
0,2.4515e+06,46.9076
0,2.452e+06,67.5146
0,2.4525e+06,49.914
0,2.453e+06,52.8078
0,2.4535e+06,50.9456
0,2.454e+06,58.7677
0,2.4545e+06,45.6274
0,2.455e+06,44.2142
0,2.4555e+06,44.8278
0,2.456e+06,57.9979
0,2.4565e+06,60.5188
0,2.457e+06,59.5309
0,2.4575e+06,37.6338
0,2.458e+06,43.1179
0,2.4585e+06,45.612
0,2.459e+06,47.2011
0,2.4595e+06,46.4386
0,2.46e+06,45.2106
0,2.4605e+06,52.9005
0,2.461e+06,43.4576
0,2.4615e+06,42.6308
0,2.462e+06,49.8029
0,2.4625e+06,53.7936
0,2.463e+06,59.4857
0,2.4635e+06,46.1717
0,2.464e+06,44.915
0,2.4645e+06,36.718
0,2.465e+06,32.3707
0,2.4655e+06,56.4562
0,2.466e+06,41.6014
0,2.4665e+06,56.1887
0,2.467e+06,37.282
0,2.4675e+06,52.483
0,2.468e+06,47.4642
0,2.4685e+06,42.6211
0,2.469e+06,44.8883
0,2.4695e+06,36.4736
0,2.47e+06,39.3463
0,2.4705e+06,31.0321
0,2.471e+06,46.4044
0,2.4715e+06,32.8338
0,2.472e+06,32.3783
0,2.4725e+06,46.2131
0,2.473e+06,39.3035
0,2.4735e+06,20.5655
0,2.474e+06,42.233
0,2.4745e+06,30.7518
0,2.475e+06,32.8857
0,2.4755e+06,41.314
0,2.476e+06,25.2484
0,2.4765e+06,30.7312
0,2.477e+06,22.5597
0,2.4775e+06,32.6428
0,2.478e+06,20.9656
0,2.4785e+06,28.0857
0,2.479e+06,31.5853
0,2.4795e+06,27.4141
0,2.48e+06,34.2093
0,2.4805e+06,29.4021
0,2.481e+06,29.4028
0,2.4815e+06,25.7964
0,2.482e+06,34.5445
0,2.4825e+06,37.6873
0,2.483e+06,19.3511
0,2.4835e+06,31.4291
0,2.484e+06,38.352
0,2.4845e+06,31.6022
0,2.485e+06,38.7462
0,2.4855e+06,50.2703
0,2.486e+06,37.8847
0,2.4865e+06,27.9003
0,2.487e+06,34.32
0,2.4875e+06,22.6703
0,2.488e+06,33.8655
0,2.4885e+06,16.1448
0,2.489e+06,28.3685
0,2.4895e+06,20.5494
0,2.49e+06,33.908
0,2.4905e+06,28.0275
0,2.491e+06,3.74079
0,2.4915e+06,24.8102
0,2.492e+06,12.7351
0,2.4925e+06,10.5823
0,2.493e+06,18.2189
0,2.4935e+06,23.081
0,2.494e+06,30.3609
0,2.4945e+06,21.8446
0,2.495e+06,19.4779
0,2.4955e+06,12.6931
0,2.496e+06,5.85862
0,2.4965e+06,20.1474
0,2.497e+06,18.0862
0,2.4975e+06,20.1572
0,2.498e+06,14.7492
0,2.4985e+06,30.5378
0,2.499e+06,19.4035
0,2.4995e+06,22.211
0,2.5e+06,4.3201
0,2.5005e+06,22.3742
0,2.501e+06,28.2082
0,2.5015e+06,23.4455
0,2.502e+06,12.047
0,2.5025e+06,21.5064
0,2.503e+06,10.6088
0,2.5035e+06,8.23795
0,2.504e+06,15.8946
0,2.5045e+06,20.5415
0,2.505e+06,24.2969
0,2.5055e+06,17.9086
0,2.506e+06,3.66939
0,2.5065e+06,11.5744
0,2.507e+06,9.67234
0,2.5075e+06,30.4137
0,2.508e+06,9.28836
0,2.5085e+06,10.9472
0,2.509e+06,7.82864
0,2.5095e+06,15.8461
0,2.51e+06,9.80956
0,2.5105e+06,13.028
0,2.511e+06,13.1892
0,2.5115e+06,13.3467
0,2.512e+06,4.85716
0,2.5125e+06,15.3921
0,2.513e+06,10.6719
0,2.5135e+06,9.86451
0,2.514e+06,1.41242
0,2.5145e+06,15.2688
0,2.515e+06,12.8988
0,2.5155e+06,6.36343
0,2.516e+06,17.2529
0,2.5165e+06,9.20075
0,2.517e+06,8.39349
0,2.5175e+06,19.1215
0,2.518e+06,10.0892
0,2.5185e+06,11.522
0,2.519e+06,13.7886
0,2.5195e+06,19.7518
0,2.52e+06,11.4011
0,2.5205e+06,-7.58181
0,2.521e+06,21.4341
0,2.5215e+06,12.0904
0,2.522e+06,3.15304
0,2.5225e+06,6.67934
0,2.523e+06,12.9106
0,2.5235e+06,-0.956793
0,2.524e+06,-7.94385
0,2.5245e+06,0.478768
0,2.525e+06,16.2825
0,2.5255e+06,19.0618
0,2.526e+06,2.94397
0,2.5265e+06,7.70376
0,2.527e+06,3.75498
0,2.5275e+06,0.502364
0,2.528e+06,6.89473
0,2.5285e+06,-4.94652
0,2.529e+06,-3.10377
0,2.5295e+06,7.1312
0,2.53e+06,-11.7445
0,2.5305e+06,-0.213086
0,2.531e+06,9.73382
0,2.5315e+06,-6.51178
0,2.532e+06,2.31364
0,2.5325e+06,-14.4119
0,2.533e+06,8.20635
0,2.5335e+06,3.19882
0,2.534e+06,-5.33668
0,2.5345e+06,9.38807
0,2.535e+06,10.1734
0,2.5355e+06,-2.18696
0,2.536e+06,-12.2809
0,2.5365e+06,-8.05112
0,2.537e+06,-14.3003
0,2.5375e+06,-1.44973
0,2.538e+06,-10.7565
0,2.5385e+06,11.2276
0,2.539e+06,-18.8977
0,2.5395e+06,5.314
0,2.54e+06,0.761543
0,2.5405e+06,1.01754
0,2.541e+06,-5.39179
0,2.5415e+06,-3.21325
0,2.542e+06,-7.22141
0,2.5425e+06,1.80419
0,2.543e+06,14.7256
0,2.5435e+06,20.661
0,2.544e+06,-0.381348
0,2.5445e+06,9.78765
0,2.545e+06,0.0331089
0,2.5455e+06,8.78006
0,2.546e+06,-4.21679
0,2.5465e+06,-4.93607
0,2.547e+06,9.97939
0,2.5475e+06,-14.9474
0,2.548e+06,2.48745
0,2.5485e+06,5.08725
0,2.549e+06,11.7123
0,2.5495e+06,2.02085
0,2.55e+06,-3.52
0,2.5505e+06,-2.31256
0,2.551e+06,-7.51259
0,2.5515e+06,9.09898
0,2.552e+06,-11.3866
0,2.5525e+06,-9.55239
0,2.553e+06,6.1843
0,2.5535e+06,0.636361
0,2.554e+06,-0.933052
0,2.5545e+06,-6.56207
0,2.555e+06,-4.88774
0,2.5555e+06,6.98901
0,2.556e+06,1.76261
0,2.5565e+06,-12.4647
0,2.557e+06,-7.64376
0,2.5575e+06,-2.48987
0,2.558e+06,5.31431
0,2.5585e+06,6.24039
0,2.559e+06,12.2971
0,2.5595e+06,-8.90644
0,2.56e+06,7.85511
0,2.5605e+06,13.8261
0,2.561e+06,-9.32321
0,2.5615e+06,-1.70099
0,2.562e+06,0.443926
0,2.5625e+06,-4.70519
0,2.563e+06,-0.577227
0,2.5635e+06,-8.64489
0,2.564e+06,-20.6973
0,2.5645e+06,13.3307
0,2.565e+06,-21.7612
0,2.5655e+06,-1.64777
0,2.566e+06,-5.1244
0,2.5665e+06,8.23938
0,2.567e+06,-14.8913
0,2.5675e+06,-19.9828
0,2.568e+06,-9.53582
0,2.5685e+06,-7.40012
0,2.569e+06,-12.71
0,2.5695e+06,-10.981
0,2.57e+06,2.36199
0,2.5705e+06,-1.75689
0,2.571e+06,-11.3434
0,2.5715e+06,-12.1151
0,2.572e+06,-16.1324
0,2.5725e+06,-19.4381
0,2.573e+06,-7.84366
0,2.5735e+06,-4.66525
0,2.574e+06,-2.08268
0,2.5745e+06,8.0732
0,2.575e+06,-13.1281
0,2.5755e+06,-7.12417
0,2.576e+06,-2.36035
0,2.5765e+06,-17.8436
0,2.577e+06,9.57492
0,2.5775e+06,-18.8258
0,2.578e+06,-12.5246
0,2.5785e+06,-6.07228
0,2.579e+06,-14.2557
0,2.5795e+06,-9.19879
0,2.58e+06,-20.0624
0,2.5805e+06,6.61553
0,2.581e+06,-8.96828
0,2.5815e+06,-13.9072
0,2.582e+06,-3.45215
0,2.5825e+06,12.9685
0,2.583e+06,-18.3936
0,2.5835e+06,-4.08104
0,2.584e+06,-21.5968
0,2.5845e+06,-4.48137
0,2.585e+06,-2.41741
0,2.5855e+06,-12.0622
0,2.586e+06,-23.7963
0,2.5865e+06,-9.54451
0,2.587e+06,-10.3078
0,2.5875e+06,-11.919
0,2.588e+06,-13.6103
0,2.5885e+06,-15.3684
0,2.589e+06,-20.5722
0,2.5895e+06,-16.4537
0,2.59e+06,-9.75046
0,2.5905e+06,-21.4374
0,2.591e+06,-18.3188
0,2.5915e+06,-13.6838
0,2.592e+06,-16.8337
0,2.5925e+06,-17.6377
0,2.593e+06,-24.0738
0,2.5935e+06,-30.4812
0,2.594e+06,-21.6513
0,2.5945e+06,-7.89442
0,2.595e+06,-33.3822
0,2.5955e+06,-23.1941
0,2.596e+06,-26.2317
0,2.5965e+06,-23.7123
0,2.597e+06,-12.019
0,2.5975e+06,-20.8463
0,2.598e+06,-17.7831
0,2.5985e+06,-30.9548
0,2.599e+06,-32.8202
0,2.5995e+06,-14.6629
0,2.6e+06,-18.6738
0,2.6005e+06,-26.4144
0,2.601e+06,-17.6665
0,2.6015e+06,-30.364
0,2.602e+06,-23.7854
0,2.6025e+06,-36.5572
0,2.603e+06,-14.8998
0,2.6035e+06,-21.9995
0,2.604e+06,-23.6141
0,2.6045e+06,-6.95627
0,2.605e+06,-6.12341
0,2.6055e+06,-11.8609
0,2.606e+06,-2.1075
0,2.6065e+06,-13.1062
0,2.607e+06,-13.3939
0,2.6075e+06,-33.9628
0,2.608e+06,-10.2218
0,2.6085e+06,-40.8846
0,2.609e+06,-7.94991
0,2.6095e+06,-34.9988
0,2.61e+06,-25.1935
0,2.6105e+06,-17.837
0,2.611e+06,-14.5428
0,2.6115e+06,-6.60053
0,2.612e+06,-14.389
0,2.6125e+06,-16.0802
0,2.613e+06,-18.2466
0,2.6135e+06,-5.90059
0,2.614e+06,-22.7162
0,2.6145e+06,-28.7998
0,2.615e+06,-16.8554
0,2.6155e+06,-9.50917
0,2.616e+06,-8.10316
0,2.6165e+06,-16.7582
0,2.617e+06,-12.5599
0,2.6175e+06,-20.0235
0,2.618e+06,-7.83786
0,2.6185e+06,-13.4427
0,2.619e+06,-3.14095
0,2.6195e+06,-10.8471
0,2.62e+06,-20.1682
0,2.6205e+06,-23.7174
0,2.621e+06,-14.6157
0,2.6215e+06,-17.1679
0,2.622e+06,-35.4699
0,2.6225e+06,-1.27344
0,2.623e+06,-17.8863
0,2.6235e+06,-16.4964
0,2.624e+06,-1.19288
0,2.6245e+06,6.58264
0,2.625e+06,-13.6531
0,2.6255e+06,-7.52036
0,2.626e+06,-6.53181
0,2.6265e+06,-6.76166
0,2.627e+06,-2.63776
0,2.6275e+06,5.52879
0,2.628e+06,-12.7759
0,2.6285e+06,-6.01961
0,2.629e+06,-12.9823
0,2.6295e+06,-17.6522
0,2.63e+06,-5.55418
0,2.6305e+06,-12.0142
0,2.631e+06,2.49301
0,2.6315e+06,-4.18725
0,2.632e+06,-8.27766
0,2.6325e+06,-4.84147
0,2.633e+06,-7.49047
0,2.6335e+06,-15.2917
0,2.634e+06,0.706405
0,2.6345e+06,-22.9624
0,2.635e+06,13.4029
0,2.6355e+06,-2.94141
0,2.636e+06,0.270194
0,2.6365e+06,12.0272
0,2.637e+06,-3.63746
0,2.6375e+06,11.3906
0,2.638e+06,-3.77014
0,2.6385e+06,-8.52175
0,2.639e+06,-6.52853
0,2.6395e+06,-2.93213
0,2.64e+06,-10.8588
0,2.6405e+06,-13.0306
0,2.641e+06,4.97852
0,2.6415e+06,-8.36955
0,2.642e+06,-11.8243
0,2.6425e+06,-12.9088
0,2.643e+06,-15.5165
0,2.6435e+06,-2.67226
0,2.644e+06,-2.13314
0,2.6445e+06,3.22533
0,2.645e+06,-22.0427
0,2.6455e+06,-25.5699
0,2.646e+06,-15.8672
0,2.6465e+06,-16.3726
0,2.647e+06,-25.878
0,2.6475e+06,-8.94317
0,2.648e+06,-9.6471
0,2.6485e+06,-9.4126
0,2.649e+06,-32.2732
0,2.6495e+06,-18.3514
0,2.65e+06,-5.22846
0,2.6505e+06,-30.3324
0,2.651e+06,-20.9791
0,2.6515e+06,-5.06842
0,2.652e+06,-11.1956
0,2.6525e+06,-26.7459
0,2.653e+06,-3.68333
0,2.6535e+06,2.93715
0,2.654e+06,-15.0502
0,2.6545e+06,-7.78273
0,2.655e+06,-19.7561
0,2.6555e+06,-18.236
0,2.656e+06,-15.2678
0,2.6565e+06,-25.1247
0,2.657e+06,-20.8683
0,2.6575e+06,-24.3895
0,2.658e+06,-14.6166
0,2.6585e+06,-3.35383
0,2.659e+06,-28.9972
