time,x,Давление
8053.33,17696.5,-24129.6
8053.33,18404.4,-22284.1
8053.33,19112.2,-20438.5
8053.33,19820.1,-18593
8053.33,20527.9,-16747.4
8053.33,21235.8,-14901.9
8053.33,21943.7,-13056.3
8053.33,22651.5,-11210.8
8053.33,23359.4,-9365.24
8053.33,24067.2,-7519.7
8053.33,24775.1,-5674.16
8053.33,25483,-3828.61
8053.33,26190.8,-1983.07
8053.33,26898.7,-137.525
8053.33,27606.5,1708.02
8053.33,28314.4,3553.56
8053.33,29022.3,5399.11
8053.33,29730.1,7244.65
8053.33,30438,9090.19
8053.33,31145.8,10935.7
8053.33,31853.7,12781.3
8053.33,32561.6,14626.8
8053.33,33269.4,16472.4
8053.33,33977.3,18317.9
8053.33,34685.1,20163.5
8053.33,35393,22009
8053.33,36100.9,23854.5
8053.33,36808.7,25700.1
8053.33,37516.6,27545.6
8053.33,38224.4,29391.2
8053.33,38932.3,31236.7
8053.33,39640.2,33082.3
8053.33,40348,34927.8
8053.33,41055.9,36773.3
8053.33,41763.7,38618.9
