Время,Время моделирования,Квазистац - линейная
0,1.53282e+06,51837.7
0,1.53307e+06,67523.9
0,1.53332e+06,66492.1
0,1.53356e+06,58188
0,1.53381e+06,66178.1
0,1.53405e+06,66651
0,1.5343e+06,62002.7
0,1.53454e+06,72695.4
0,1.53479e+06,54630.5
0,1.53503e+06,49613.8
0,1.53528e+06,63198.9
0,1.53552e+06,51423.6
0,1.53577e+06,77262.9
0,1.53601e+06,67886.4
0,1.53626e+06,60610.4
0,1.5365e+06,82312.2
0,1.53675e+06,81708.4
0,1.53699e+06,67442.7
0,1.53724e+06,57949.7
0,1.53748e+06,77687.3
0,1.53773e+06,73886.7
0,1.53797e+06,70767.3
0,1.53822e+06,59958.6
0,1.53847e+06,75235.2
0,1.53871e+06,84395.8
0,1.53895e+06,63132.7
0,1.5392e+06,76748.8
0,1.53944e+06,86437.6
0,1.53969e+06,80420.5
0,1.53993e+06,71144.9
0,1.54018e+06,88536
0,1.54042e+06,80974.1
0,1.54067e+06,65312.2
0,1.54091e+06,82133.6
0,1.54116e+06,55608.5
0,1.5414e+06,66477
0,1.54165e+06,76903.2
0,1.54189e+06,69545.4
0,1.54214e+06,81715.6
0,1.54238e+06,98711.2
0,1.54263e+06,83098.9
0,1.54287e+06,80058.1
0,1.54312e+06,61959.1
0,1.54336e+06,88616.9
0,1.54361e+06,89082.1
0,1.54385e+06,82485.2
0,1.5441e+06,68395.6
0,1.54434e+06,71363.5
0,1.54459e+06,81936.6
0,1.54483e+06,67480.5
0,1.54508e+06,69259.8
0,1.54533e+06,58100.3
0,1.54557e+06,62392.9
0,1.54582e+06,107396
0,1.54606e+06,63631.2
0,1.54631e+06,77420.8
0,1.54655e+06,93221.2
0,1.54679e+06,101511
0,1.54704e+06,75129.4
0,1.54728e+06,67471
0,1.54753e+06,70568.1
0,1.54777e+06,80650.9
0,1.54802e+06,72254
0,1.54826e+06,56081.5
0,1.54851e+06,80942.2
0,1.54875e+06,69743.4
0,1.549e+06,66369.9
0,1.54925e+06,70409.9
0,1.54949e+06,97598.7
0,1.54973e+06,70348.8
0,1.54998e+06,63586.7
0,1.55023e+06,69054.2
0,1.55047e+06,68270.5
0,1.55072e+06,84607.9
0,1.55096e+06,85293.1
0,1.55121e+06,86810.3
0,1.55145e+06,82528
0,1.5517e+06,79893.6
0,1.55194e+06,78621.4
0,1.55219e+06,72290.5
0,1.55243e+06,79018.5
0,1.55268e+06,83421.6
0,1.55292e+06,65204.8
0,1.55317e+06,70098
0,1.55341e+06,72332.8
0,1.55366e+06,70645.9
0,1.5539e+06,50416.4
0,1.55415e+06,63801.2
0,1.55439e+06,61186.5
0,1.55464e+06,86365.6
0,1.55488e+06,72222.6
0,1.55513e+06,80828.4
0,1.55537e+06,71228.8
0,1.55562e+06,86271
0,1.55586e+06,78863.6
0,1.55611e+06,67884.9
0,1.55635e+06,76341.1
0,1.5566e+06,65305.3
0,1.55685e+06,64455.6
0,1.55709e+06,69746.1
0,1.55734e+06,65598.4
0,1.55759e+06,83255.3
0,1.55783e+06,74472
0,1.55808e+06,78146.7
0,1.55832e+06,84612.4
0,1.55857e+06,76681.4
0,1.55882e+06,75180
0,1.55906e+06,65912.1
0,1.55931e+06,72513.9
0,1.55955e+06,59925
0,1.5598e+06,98444.6
0,1.56005e+06,80887.3
0,1.56029e+06,83064.1
0,1.56054e+06,57032.3
0,1.56078e+06,91387
0,1.56103e+06,87193.3
0,1.56127e+06,84508.6
0,1.56152e+06,64893.2
0,1.56176e+06,44596.9
0,1.56201e+06,93683.6
0,1.56225e+06,74994.3
0,1.5625e+06,84739
0,1.56274e+06,73680.9
0,1.56299e+06,80752.7
0,1.56324e+06,75476.3
0,1.56348e+06,86835.3
0,1.56373e+06,93503.9
0,1.56398e+06,88555.8
0,1.56422e+06,56192
0,1.56447e+06,70969.2
0,1.56472e+06,80548
0,1.56496e+06,76948.2
0,1.56521e+06,79564
0,1.56545e+06,68483.4
0,1.5657e+06,96209.9
0,1.56595e+06,88435.6
0,1.56619e+06,79726.3
0,1.56644e+06,72025.3
0,1.56668e+06,69368.1
0,1.56693e+06,111276
0,1.56717e+06,75098
0,1.56742e+06,75520.1
0,1.56766e+06,92312
0,1.56791e+06,102495
0,1.56815e+06,83773.1
0,1.5684e+06,104180
0,1.56864e+06,68442.2
0,1.56889e+06,73699.4
0,1.56913e+06,78520.1
0,1.56938e+06,89038.5
0,1.56962e+06,83878.2
0,1.56987e+06,83068.4
0,1.57011e+06,65432.9
0,1.57036e+06,80835.1
0,1.5706e+06,85157.4
0,1.57085e+06,65787.5
0,1.57109e+06,100262
0,1.57134e+06,90122.9
0,1.57158e+06,71686.1
0,1.57183e+06,75751.7
0,1.57207e+06,64118.4
0,1.57232e+06,96230.1
0,1.57256e+06,69090.9
0,1.57281e+06,89047.2
0,1.57305e+06,88127.7
0,1.5733e+06,79888.1
0,1.57354e+06,65710.4
0,1.57379e+06,71594.3
0,1.57404e+06,89246.2
0,1.57428e+06,67826.7
0,1.57453e+06,67201.1
0,1.57478e+06,76478.9
0,1.57502e+06,79262.7
0,1.57527e+06,62270.5
0,1.57552e+06,66506.8
0,1.57576e+06,81954.4
0,1.57601e+06,77119.1
0,1.57626e+06,65170.5
0,1.57651e+06,87292.4
0,1.57675e+06,70750.9
0,1.577e+06,73417.6
0,1.57725e+06,96358
0,1.5775e+06,79169.6
0,1.57774e+06,75248.6
0,1.57799e+06,87422.8
0,1.57824e+06,82466.8
0,1.57849e+06,75720.6
0,1.57874e+06,66480.2
0,1.57898e+06,76077.4
0,1.57923e+06,80254.6
0,1.57948e+06,78013.8
0,1.57973e+06,68657
0,1.57998e+06,91221.6
0,1.58022e+06,68946
0,1.58047e+06,78995.8
0,1.58072e+06,68470.8
0,1.58097e+06,76140.3
0,1.58122e+06,87502.1
0,1.58146e+06,68778.7
0,1.58171e+06,83053.6
0,1.58196e+06,76564.5
0,1.58221e+06,79350.8
0,1.58246e+06,79021.5
0,1.5827e+06,76128.9
0,1.58295e+06,83987.5
0,1.5832e+06,75055.4
0,1.58345e+06,60363.3
0,1.5837e+06,76420.7
0,1.58394e+06,47038.9
0,1.58419e+06,75918.8
0,1.58444e+06,59547.2
0,1.58469e+06,80525.2
0,1.58494e+06,52807.9
0,1.58519e+06,80849.7
0,1.58544e+06,82732.4
0,1.58568e+06,54575.2
0,1.58593e+06,61483.9
0,1.58618e+06,82062.7
0,1.58643e+06,63101.8
0,1.58668e+06,93246.4
0,1.58692e+06,56440.2
0,1.58717e+06,76564.3
0,1.58742e+06,83398.7
0,1.58767e+06,59952.7
0,1.58792e+06,69727
0,1.58816e+06,63895.1
0,1.58841e+06,79230.1
0,1.58866e+06,67507.3
0,1.58891e+06,66480.3
0,1.58916e+06,45403.7
0,1.58941e+06,69317.9
0,1.58965e+06,76698.5
0,1.5899e+06,65358.4
0,1.59015e+06,82470.1
0,1.5904e+06,78628.5
0,1.59064e+06,59807.9
0,1.59089e+06,65529.7
0,1.59114e+06,62246
0,1.59139e+06,50856.1
0,1.59164e+06,75571.8
0,1.59189e+06,77096.7
0,1.59213e+06,87347.1
0,1.59238e+06,72627
0,1.59263e+06,70735.1
0,1.59288e+06,84914.6
0,1.59312e+06,73978.2
0,1.59337e+06,71495.3
0,1.59362e+06,65232.4
0,1.59387e+06,56003.9
0,1.59412e+06,80047.4
0,1.59436e+06,53407
0,1.59461e+06,65842.5
0,1.59486e+06,57661.9
0,1.59511e+06,71454.8
0,1.59536e+06,69224.6
0,1.5956e+06,77302.6
0,1.59585e+06,71866.8
0,1.5961e+06,57678.9
0,1.59635e+06,67887.3
0,1.59659e+06,88140.4
0,1.59684e+06,72336.8
0,1.59709e+06,63181.7
0,1.59734e+06,68138
0,1.59758e+06,48144.9
0,1.59783e+06,69296.7
0,1.59808e+06,53805.5
0,1.59833e+06,55396.5
0,1.59858e+06,50439.2
0,1.59882e+06,69071.6
0,1.59907e+06,68486.3
0,1.59932e+06,70384.1
0,1.59957e+06,76012.6
0,1.59981e+06,63699.4
0,1.60006e+06,50341.6
0,1.60031e+06,64844.3
0,1.60056e+06,59713.5
0,1.6008e+06,53906.1
0,1.60105e+06,50292.5
0,1.60129e+06,54354.9
0,1.60154e+06,69702.5
0,1.60179e+06,54620.8
0,1.60203e+06,84736.7
0,1.60228e+06,77181.6
0,1.60252e+06,86294
0,1.60277e+06,50903.4
0,1.60301e+06,94537.1
0,1.60326e+06,68513.9
0,1.6035e+06,48227.3
0,1.60375e+06,48277.2
0,1.60399e+06,70906.2
0,1.60424e+06,68839.8
0,1.60448e+06,71222.4
0,1.60473e+06,55022.1
0,1.60497e+06,65008.2
0,1.60522e+06,73680.3
0,1.60546e+06,59614.5
0,1.60571e+06,68340.4
0,1.60595e+06,55079.8
0,1.6062e+06,61213.5
0,1.60644e+06,66008.5
0,1.60669e+06,61020.4
0,1.60693e+06,60287.3
0,1.60718e+06,75301.2
0,1.60742e+06,69317.3
0,1.60767e+06,64773.6
0,1.60791e+06,75808.4
0,1.60816e+06,53821.9
0,1.6084e+06,57938.5
0,1.60865e+06,45330.4
0,1.6089e+06,71162.4
0,1.60914e+06,62156
0,1.60939e+06,59197.9
0,1.60963e+06,55755.9
0,1.60988e+06,63021.6
0,1.61012e+06,57420
0,1.61037e+06,51814.2
0,1.61062e+06,70334
0,1.61086e+06,59954.6
0,1.61111e+06,75295.9
0,1.61135e+06,83012.3
0,1.6116e+06,65329.4
0,1.61184e+06,57832.1
0,1.61209e+06,60416.4
0,1.61233e+06,53888.6
0,1.61258e+06,72083.5
0,1.61282e+06,59121.1
0,1.61307e+06,70423.8
0,1.61331e+06,58535.4
0,1.61356e+06,55679.2
0,1.6138e+06,41883.6
0,1.61405e+06,64020.5
0,1.6143e+06,50577.4
0,1.61454e+06,68594.3
0,1.61479e+06,70913.5
0,1.61503e+06,67626.2
0,1.61528e+06,50753.4
0,1.61552e+06,77875.6
0,1.61577e+06,45014.9
0,1.61602e+06,52849.8
0,1.61626e+06,67936.6
0,1.61651e+06,71700.2
0,1.61675e+06,69181.2
0,1.617e+06,69539.1
0,1.61724e+06,70514.7
0,1.61749e+06,47689.9
0,1.61773e+06,54727.9
0,1.61798e+06,53858
0,1.61823e+06,57304.8
0,1.61847e+06,67434.1
0,1.61872e+06,64705.1
0,1.61896e+06,64341.7
0,1.61921e+06,58402.6
0,1.61945e+06,60230.1
0,1.6197e+06,49331.5
0,1.61994e+06,62243.7
0,1.62019e+06,52250.3
0,1.62043e+06,48190.4
0,1.62068e+06,49269.5
0,1.62093e+06,48610.3
0,1.62117e+06,70398.6
0,1.62142e+06,62172.4
0,1.62166e+06,83098.6
0,1.62191e+06,76332.1
0,1.62215e+06,66481.6
0,1.6224e+06,60375.2
0,1.62264e+06,68891
0,1.62289e+06,65757.2
0,1.62313e+06,53461.8
0,1.62338e+06,65712.4
0,1.62362e+06,64927.6
0,1.62387e+06,62114.1
0,1.62411e+06,69208.3
0,1.62436e+06,67299.7
0,1.62461e+06,79578.8
0,1.62485e+06,65760.4
0,1.6251e+06,65258.8
0,1.62534e+06,66316.8
0,1.62559e+06,57528.9
0,1.62583e+06,64903.9
0,1.62608e+06,66219.5
0,1.62632e+06,58669.2
0,1.62657e+06,61544.1
0,1.62681e+06,52878.4
0,1.62706e+06,85092.5
0,1.6273e+06,73892.5
0,1.62755e+06,68061.4
0,1.62779e+06,57136.6
0,1.62804e+06,61216.1
0,1.62829e+06,76788.1
0,1.62853e+06,66649.2
0,1.62878e+06,78862.7
0,1.62902e+06,64144.7
0,1.62927e+06,90920.2
0,1.62951e+06,58901.9
0,1.62976e+06,81672.4
0,1.63e+06,69040
0,1.63025e+06,49913.9
0,1.63049e+06,45472.5
0,1.63074e+06,70918.5
0,1.63098e+06,57619.2
0,1.63123e+06,70382.5
0,1.63147e+06,59691.6
0,1.63172e+06,48388.2
0,1.63197e+06,48862.5
0,1.63221e+06,82168.9
0,1.63246e+06,79026.3
0,1.6327e+06,53199.4
0,1.63295e+06,62545.7
0,1.63319e+06,73053
0,1.63344e+06,62113.1
0,1.63368e+06,53989.8
0,1.63393e+06,87472.2
0,1.63417e+06,67412.5
0,1.63442e+06,74336.4
0,1.63466e+06,54362.7
0,1.63491e+06,67045
0,1.63516e+06,68115.4
0,1.6354e+06,85002
0,1.63565e+06,74602.5
0,1.63589e+06,61071.2
0,1.63614e+06,76247.3
0,1.63638e+06,74534.7
0,1.63663e+06,78879.4
0,1.63687e+06,71649.5
0,1.63712e+06,62699.4
0,1.63736e+06,67020.7
0,1.63761e+06,64198
0,1.63785e+06,74921.7
0,1.6381e+06,70199
0,1.63834e+06,53011.9
0,1.63859e+06,64628.4
0,1.63883e+06,88178.8
0,1.63908e+06,56517.2
0,1.63932e+06,58641.9
0,1.63957e+06,59239.8
0,1.63982e+06,50054.3
0,1.64006e+06,76682.1
0,1.64031e+06,67526.8
0,1.64055e+06,80449
0,1.6408e+06,76934.8
0,1.64104e+06,51670.6
0,1.64129e+06,63166.3
0,1.64153e+06,70010
0,1.64178e+06,82565.5
0,1.64202e+06,63449.4
0,1.64227e+06,64947.5
0,1.64251e+06,64574.2
0,1.64276e+06,87448.1
0,1.643e+06,37485.2
0,1.64325e+06,63726.4
0,1.6435e+06,83110.8
0,1.64374e+06,61250.8
0,1.64399e+06,77864
0,1.64423e+06,74263.7
0,1.64448e+06,63451.5
0,1.64472e+06,69092.5
0,1.64497e+06,72784
0,1.64521e+06,69941.8
0,1.64546e+06,86975.8
0,1.6457e+06,50819.3
0,1.64595e+06,63589.9
0,1.64619e+06,67671.7
0,1.64644e+06,79775.3
0,1.64668e+06,60919.8
0,1.64693e+06,82216.2
0,1.64717e+06,67971.2
0,1.64742e+06,62056.7
0,1.64766e+06,78431.2
0,1.64791e+06,58122.1
0,1.64815e+06,79436.7
0,1.6484e+06,88229.5
0,1.64864e+06,71278.8
0,1.64889e+06,79520.3
0,1.64913e+06,64022.2
0,1.64938e+06,70589.2
0,1.64962e+06,57292.9
0,1.64987e+06,59666.7
0,1.65012e+06,62210.9
0,1.65036e+06,87133.1
0,1.65061e+06,64261.6
0,1.65085e+06,81160.9
0,1.6511e+06,59631.1
0,1.65134e+06,69477.9
0,1.65159e+06,65269.5
0,1.65183e+06,69704.4
0,1.65208e+06,63606.5
0,1.65232e+06,71602.9
0,1.65257e+06,59508
0,1.65281e+06,68866.6
0,1.65306e+06,83480.5
0,1.6533e+06,70580.2
0,1.65355e+06,65293.6
0,1.65379e+06,70119.4
0,1.65404e+06,60541.1
0,1.65429e+06,47214.1
0,1.65453e+06,51582.5
0,1.65478e+06,69302.3
0,1.65502e+06,66162.5
0,1.65527e+06,54184
0,1.65552e+06,76960.3
0,1.65576e+06,57258.9
0,1.65601e+06,66782.6
0,1.65625e+06,68119.4
0,1.6565e+06,64732.2
0,1.65674e+06,60519.9
0,1.65699e+06,59968
0,1.65723e+06,70963.2
0,1.65748e+06,72777.9
0,1.65772e+06,51935.1
0,1.65797e+06,55823.9
0,1.65822e+06,78120.8
0,1.65846e+06,79028.1
0,1.65871e+06,64368.2
0,1.65895e+06,73354.6
0,1.6592e+06,65385.4
0,1.65944e+06,54491.8
0,1.65969e+06,34967.9
0,1.65994e+06,86422.7
0,1.66018e+06,69173.3
0,1.66043e+06,68299.6
0,1.66067e+06,42798.5
0,1.66092e+06,66839.8
0,1.66116e+06,57871.6
0,1.66141e+06,63084.7
0,1.66165e+06,65499.7
0,1.6619e+06,60432
0,1.66215e+06,45811.3
0,1.66239e+06,69686.3
0,1.66264e+06,62248.7
0,1.66288e+06,55279.6
0,1.66313e+06,63725.4
0,1.66337e+06,64332.4
0,1.66362e+06,59919.9
0,1.66387e+06,49668.3
0,1.66411e+06,65552.9
0,1.66436e+06,51686.8
0,1.6646e+06,57435.1
0,1.66485e+06,63749.3
0,1.6651e+06,52742.3
0,1.66534e+06,73721.1
0,1.66559e+06,67584.9
0,1.66583e+06,64866.7
0,1.66608e+06,31340.5
0,1.66632e+06,67833.7
0,1.66657e+06,60083.3
0,1.66682e+06,52057.4
0,1.66706e+06,44203
0,1.66731e+06,63649.7
0,1.66755e+06,62652.6
0,1.6678e+06,56760.7
0,1.66804e+06,42303.8
0,1.66829e+06,60498.8
0,1.66854e+06,63495.6
0,1.66878e+06,58092.1
0,1.66903e+06,45573.5
0,1.66927e+06,84688.8
0,1.66952e+06,55046.4
0,1.66976e+06,52705.7
0,1.67001e+06,55044.5
0,1.67026e+06,59733
0,1.6705e+06,58544.1
0,1.67075e+06,65496
0,1.67099e+06,71272.4
0,1.67124e+06,39873.3
0,1.67148e+06,63145.3
0,1.67173e+06,46491
0,1.67197e+06,50869.5
0,1.67222e+06,66015
0,1.67246e+06,52824.7
0,1.67271e+06,58626.3
0,1.67296e+06,44863
0,1.6732e+06,60009.1
0,1.67345e+06,71316.7
0,1.67369e+06,74510.3
0,1.67394e+06,60381.4
0,1.67418e+06,60680.8
0,1.67443e+06,61989.4
0,1.67467e+06,58719.6
0,1.67492e+06,54296
0,1.67516e+06,72027.1
0,1.67541e+06,66791.4
0,1.67565e+06,53789.7
0,1.6759e+06,25380.8
0,1.67615e+06,65025.9
0,1.67639e+06,44289.8
0,1.67664e+06,61141.1
0,1.67688e+06,67525.3
0,1.67713e+06,51989.6
0,1.67737e+06,71946.5
0,1.67762e+06,57820.6
0,1.67787e+06,58515.6
0,1.67811e+06,52033.3
0,1.67836e+06,52397.1
0,1.6786e+06,66359.1
0,1.67885e+06,32407.5
0,1.67909e+06,46035.4
0,1.67934e+06,33468.5
0,1.67959e+06,32428.2
0,1.67983e+06,50669.9
0,1.68008e+06,59189.3
0,1.68032e+06,58022.4
0,1.68057e+06,64952.4
0,1.68081e+06,49469
0,1.68106e+06,76187.3
0,1.68131e+06,50935.8
0,1.68155e+06,60319.2
0,1.6818e+06,34198.8
0,1.68204e+06,50036.1
0,1.68229e+06,43723.4
0,1.68253e+06,59913.3
0,1.68278e+06,59619.2
0,1.68303e+06,70293.5
0,1.68327e+06,51277.4
0,1.68352e+06,46287.5
0,1.68376e+06,78316.1
0,1.68401e+06,46415.3
0,1.68425e+06,67482.1
0,1.6845e+06,38517.7
0,1.68475e+06,32588.2
0,1.68499e+06,26298.3
0,1.68524e+06,63387.4
0,1.68548e+06,47961.5
0,1.68573e+06,67618.7
0,1.68598e+06,39862.5
0,1.68622e+06,54561.4
0,1.68647e+06,51269.7
0,1.68671e+06,40763.3
0,1.68696e+06,56382.5
0,1.6872e+06,26743.4
0,1.68745e+06,43538
0,1.6877e+06,34556.7
0,1.68794e+06,48880.3
0,1.68819e+06,75308.6
0,1.68843e+06,61241.4
0,1.68868e+06,49977.6
0,1.68893e+06,45282.3
0,1.68917e+06,32853.8
0,1.68942e+06,61784.9
0,1.68966e+06,42549.7
0,1.68991e+06,50235.2
0,1.69016e+06,63170.5
0,1.6904e+06,47779.2
0,1.69065e+06,49610.6
0,1.69089e+06,70660.3
0,1.69114e+06,55828.8
0,1.69139e+06,45164.3
0,1.69163e+06,56110.7
0,1.69188e+06,54500.7
0,1.69212e+06,42505.9
0,1.69237e+06,51234.4
0,1.69261e+06,37476.6
0,1.69286e+06,50497.8
0,1.69311e+06,67493.3
0,1.69335e+06,53531.3
0,1.6936e+06,49775.2
0,1.69384e+06,56168
0,1.69409e+06,21028.3
0,1.69434e+06,34680.8
0,1.69458e+06,46428.2
0,1.69483e+06,45873.1
0,1.69508e+06,29910.3
0,1.69532e+06,61459.1
0,1.69557e+06,52518.3
0,1.69581e+06,52844.6
0,1.69606e+06,76458.1
0,1.6963e+06,41766
0,1.69655e+06,52568.9
0,1.6968e+06,23968.2
0,1.69704e+06,44798.7
0,1.69729e+06,53763.4
0,1.69753e+06,51745.7
0,1.69778e+06,49442.7
0,1.69803e+06,57633
0,1.69827e+06,47505.3
0,1.69852e+06,65296.4
0,1.69876e+06,56211.5
0,1.69901e+06,43080.6
0,1.69926e+06,31659.3
0,1.6995e+06,43945.8
0,1.69975e+06,47463.9
0,1.69999e+06,34945.7
0,1.70024e+06,17100.4
0,1.70049e+06,42580.7
0,1.70073e+06,44314.4
0,1.70098e+06,44818.4
0,1.70123e+06,7902.43
0,1.70147e+06,50553.5
0,1.70172e+06,49969.9
0,1.70196e+06,59876.3
0,1.70221e+06,47721.2
0,1.70246e+06,59038.6
0,1.7027e+06,39533.7
0,1.70295e+06,63369.9
0,1.70319e+06,49279.6
0,1.70344e+06,53575.2
0,1.70368e+06,42289.2
0,1.70393e+06,47607.9
0,1.70418e+06,62123.8
0,1.70442e+06,41023.8
0,1.70467e+06,13846.6
0,1.70492e+06,60315.3
0,1.70516e+06,39720.4
0,1.70541e+06,39205
0,1.70565e+06,37004.9
0,1.7059e+06,44684.7
0,1.70615e+06,32781.6
0,1.70639e+06,55872.7
0,1.70664e+06,43805.3
0,1.70688e+06,55015.5
0,1.70713e+06,48158.4
0,1.70738e+06,38285.7
0,1.70762e+06,61708.4
0,1.70787e+06,63141.4
0,1.70811e+06,37238.8
0,1.70836e+06,69037
0,1.7086e+06,49445.4
0,1.70885e+06,60717.5
0,1.7091e+06,39387.6
0,1.70934e+06,47905.2
0,1.70959e+06,57000.1
0,1.70983e+06,63116.5
0,1.71008e+06,64068.3
0,1.71032e+06,48182.9
0,1.71057e+06,69833.6
0,1.71082e+06,38979.8
0,1.71106e+06,65742.6
0,1.71131e+06,50217.6
0,1.71155e+06,43140.5
0,1.7118e+06,51801.6
0,1.71205e+06,38335.7
0,1.71229e+06,46242.3
0,1.71254e+06,57149.8
0,1.71278e+06,63004.4
0,1.71303e+06,57475.2
0,1.71327e+06,45526.6
0,1.71352e+06,44046.9
0,1.71377e+06,55600.2
0,1.71401e+06,52768.7
0,1.71426e+06,54695.7
0,1.71451e+06,39375.3
0,1.71475e+06,44470.4
0,1.715e+06,42417.3
0,1.71524e+06,57516.6
0,1.71549e+06,55133.4
0,1.71574e+06,54241.2
0,1.71598e+06,39842.6
0,1.71623e+06,37973.7
0,1.71648e+06,42395.9
0,1.71672e+06,46246.7
0,1.71697e+06,44320.3
0,1.71721e+06,64991.8
0,1.71746e+06,40243.6
0,1.71771e+06,57462
0,1.71795e+06,56461.6
0,1.7182e+06,41971.7
0,1.71844e+06,51531.3
0,1.71869e+06,50517.8
0,1.71894e+06,70892.9
0,1.71918e+06,43989
0,1.71943e+06,48197
0,1.71967e+06,72633.1
0,1.71992e+06,39008
0,1.72016e+06,56428.4
0,1.72041e+06,53606.6
0,1.72066e+06,70574
0,1.7209e+06,57522.8
0,1.72115e+06,61335.6
0,1.72139e+06,65394.6
0,1.72164e+06,70189.2
0,1.72189e+06,57590.2
0,1.72213e+06,58502.2
0,1.72238e+06,58927.5
0,1.72262e+06,45305.4
0,1.72287e+06,57561
0,1.72312e+06,57031.7
0,1.72336e+06,71241.4
0,1.72361e+06,54682.5
0,1.72385e+06,51111.5
0,1.7241e+06,46435.3
0,1.72435e+06,53150.7
0,1.72459e+06,57439.4
0,1.72484e+06,49793.4
0,1.72508e+06,70468.2
0,1.72533e+06,57954.3
0,1.72558e+06,54264.5
0,1.72582e+06,56757.7
0,1.72607e+06,50474.4
0,1.72631e+06,55342.6
0,1.72656e+06,63008.3
0,1.72681e+06,58045.9
0,1.72705e+06,49224.4
0,1.7273e+06,54534.6
0,1.72754e+06,53290.4
0,1.72779e+06,51382.5
0,1.72804e+06,43036.3
0,1.72828e+06,51759.9
0,1.72853e+06,49139.5
0,1.72878e+06,53884
0,1.72902e+06,53729.8
0,1.72927e+06,49118.9
0,1.72951e+06,64793
0,1.72976e+06,48434.1
0,1.73001e+06,56372.9
0,1.73025e+06,51467.7
0,1.7305e+06,70220.5
0,1.73074e+06,66225.5
0,1.73099e+06,47402.9
0,1.73124e+06,50970.1
0,1.73148e+06,79392.7
0,1.73173e+06,45237.4
0,1.73197e+06,40694.6
0,1.73222e+06,76309.7
0,1.73247e+06,52577.5
0,1.73271e+06,58403.8
0,1.73296e+06,68922
0,1.73321e+06,82024.2
0,1.73345e+06,53332
0,1.7337e+06,63246.9
0,1.73394e+06,53072.9
0,1.73419e+06,75212.7
0,1.73444e+06,67254.3
0,1.73468e+06,63424
0,1.73493e+06,70481.3
0,1.73517e+06,61535.4
0,1.73542e+06,67108.4
0,1.73566e+06,77763.8
0,1.73591e+06,62935.8
0,1.73616e+06,77188.9
0,1.7364e+06,54138.5
0,1.73665e+06,54481
0,1.73689e+06,61282.8
0,1.73714e+06,68077.1
0,1.73738e+06,56635.1
0,1.73763e+06,78241
0,1.73788e+06,48108.9
0,1.73812e+06,60834.7
0,1.73837e+06,60641.1
0,1.73862e+06,45810.2
0,1.73886e+06,70026.6
0,1.73911e+06,64983
0,1.73935e+06,75200.3
0,1.7396e+06,75342.9
0,1.73985e+06,53663.6
0,1.74009e+06,42435.5
0,1.74034e+06,58523.5
0,1.74058e+06,45857.5
0,1.74083e+06,51035.9
0,1.74108e+06,50222.9
0,1.74132e+06,78035.3
0,1.74157e+06,43290.3
0,1.74182e+06,59437.8
0,1.74206e+06,64468.5
0,1.74231e+06,45373.8
0,1.74255e+06,65465
0,1.7428e+06,63909.8
0,1.74305e+06,72755.4
0,1.74329e+06,74474
0,1.74354e+06,48942.3
0,1.74378e+06,67214.8
0,1.74403e+06,69311.3
0,1.74428e+06,57549.7
0,1.74452e+06,46592
0,1.74477e+06,62596.1
0,1.74502e+06,61342.9
0,1.74526e+06,64386.7
0,1.74551e+06,49140.4
0,1.74575e+06,46828
0,1.746e+06,61931.4
0,1.74625e+06,49527.9
0,1.74649e+06,70539.1
0,1.74674e+06,54847.1
0,1.74699e+06,48859.5
0,1.74723e+06,45935.6
0,1.74748e+06,40938.6
0,1.74773e+06,67793.3
0,1.74797e+06,62965.4
0,1.74822e+06,62426.9
0,1.74846e+06,56269.1
0,1.74871e+06,62832.5
0,1.74896e+06,64026.6
0,1.7492e+06,68341.2
0,1.74945e+06,65235.8
0,1.74969e+06,60508.3
0,1.74994e+06,66404.9
0,1.75019e+06,38036.4
0,1.75043e+06,45482.1
0,1.75068e+06,46778.1
0,1.75093e+06,54948.2
0,1.75117e+06,65089.8
0,1.75142e+06,61653.3
0,1.75166e+06,58851
0,1.75191e+06,61703.4
0,1.75216e+06,60884.8
0,1.7524e+06,58715.4
0,1.75265e+06,54011.1
0,1.75289e+06,41340.4
0,1.75314e+06,53492.9
0,1.75339e+06,51268.6
0,1.75363e+06,52270.4
0,1.75388e+06,38545.7
0,1.75413e+06,63118.5
0,1.75437e+06,64794
0,1.75462e+06,54555.4
0,1.75486e+06,59465.2
0,1.75511e+06,52917.1
0,1.75536e+06,45007.1
0,1.7556e+06,43211.4
0,1.75585e+06,47324.2
0,1.75609e+06,66347.6
0,1.75634e+06,55378.4
0,1.75659e+06,53078.4
0,1.75683e+06,50843.9
0,1.75708e+06,58526.1
0,1.75733e+06,59021.5
0,1.75757e+06,50430.8
0,1.75782e+06,58982.7
0,1.75806e+06,47849.5
0,1.75831e+06,49546.6
0,1.75856e+06,43492.1
0,1.7588e+06,21068.7
0,1.75905e+06,62130.8
0,1.7593e+06,52136.5
0,1.75954e+06,32154.1
0,1.75979e+06,58629
0,1.76003e+06,42283.9
0,1.76028e+06,59045.8
0,1.76053e+06,58155.5
0,1.76077e+06,47184.7
0,1.76102e+06,52006.2
0,1.76127e+06,55409.9
0,1.76151e+06,36650.1
0,1.76176e+06,59124.3
0,1.762e+06,55907.3
0,1.76225e+06,53566.5
0,1.7625e+06,60759.3
0,1.76274e+06,61092.6
0,1.76299e+06,54418.8
0,1.76323e+06,58354.9
0,1.76348e+06,48759.8
0,1.76373e+06,43748.5
0,1.76397e+06,45354.1
0,1.76422e+06,60073
0,1.76447e+06,33238.2
0,1.76471e+06,51932.6
