time,время_Q_in,Q_in
0,2.44596e+06,5925.88
0,2.44598e+06,5957.35
0,2.44599e+06,5970.74
0,2.44601e+06,5930.37
0,2.44602e+06,5975.32
0,2.44604e+06,5975.23
0,2.44606e+06,5961.85
0,2.44607e+06,5961.82
0,2.44608e+06,5975.29
0,2.4461e+06,5948.37
0,2.44612e+06,5966.19
0,2.44613e+06,5952.8
0,2.44614e+06,5948.37
0,2.44616e+06,5957.32
0,2.44618e+06,5952.8
0,2.44619e+06,5970.77
0,2.44621e+06,5961.82
0,2.44622e+06,5961.79
0,2.44624e+06,5948.28
0,2.44625e+06,5997.78
0,2.44627e+06,5952.8
0,2.44628e+06,5912.43
0,2.4463e+06,5961.76
0,2.44631e+06,5934.83
0,2.44633e+06,5957.29
0,2.44634e+06,5934.89
0,2.44636e+06,5957.32
0,2.44637e+06,5939.35
0,2.44639e+06,5966.31
0,2.4464e+06,5957.38
0,2.44642e+06,5988.73
0,2.44644e+06,5957.29
0,2.44645e+06,5957.32
0,2.44647e+06,5979.81
0,2.4465e+06,5970.8
0,2.44651e+06,5966.31
0,2.44653e+06,5988.73
0,2.44654e+06,5979.75
0,2.44656e+06,5948.37
0,2.44657e+06,5925.85
0,2.44659e+06,5975.29
0,2.44662e+06,5966.31
0,2.44664e+06,5961.82
0,2.44665e+06,5948.31
0,2.44667e+06,5957.29
0,2.44668e+06,5975.29
0,2.4467e+06,6002.21
0,2.44671e+06,5979.78
0,2.44673e+06,5979.81
0,2.44674e+06,5979.75
0,2.44676e+06,5943.85
0,2.44677e+06,5970.8
0,2.44679e+06,5979.84
0,2.4468e+06,5961.85
0,2.44682e+06,5930.37
0,2.44683e+06,5970.83
0,2.44685e+06,5961.82
0,2.44686e+06,5997.75
0,2.44688e+06,5948.34
0,2.44689e+06,5961.85
0,2.44691e+06,5975.29
0,2.44692e+06,5979.75
0,2.44694e+06,5975.32
0,2.44696e+06,5930.31
0,2.44697e+06,5943.85
0,2.44698e+06,5970.77
0,2.447e+06,5961.85
0,2.44702e+06,5934.8
0,2.44703e+06,6011.22
0,2.44705e+06,5925.88
0,2.44706e+06,6006.73
0,2.44708e+06,5939.33
0,2.44709e+06,5966.31
0,2.44711e+06,5948.34
0,2.44714e+06,5993.23
0,2.44715e+06,5979.78
0,2.44717e+06,5943.85
0,2.44718e+06,5957.35
0,2.4472e+06,5961.82
0,2.44721e+06,5934.86
0,2.44723e+06,5966.37
0,2.44724e+06,5930.34
0,2.44726e+06,5948.31
0,2.44728e+06,5984.24
0,2.44729e+06,5930.34
0,2.44731e+06,5966.31
0,2.44732e+06,5957.29
0,2.44734e+06,5934.86
0,2.44735e+06,5948.28
0,2.44737e+06,5970.8
0,2.44738e+06,5993.26
0,2.4474e+06,5957.32
0,2.44741e+06,5970.83
0,2.44743e+06,5961.82
0,2.44744e+06,5997.75
0,2.44746e+06,5961.79
0,2.44747e+06,5970.77
0,2.44749e+06,5957.32
0,2.4475e+06,5957.38
0,2.44752e+06,5939.35
0,2.44753e+06,5957.26
0,2.44755e+06,5979.81
0,2.44758e+06,5894.43
0,2.44759e+06,5984.24
0,2.44761e+06,5988.73
0,2.44762e+06,5934.86
0,2.44764e+06,5943.97
0,2.44766e+06,5939.41
0,2.44767e+06,5970.77
0,2.44768e+06,5993.32
0,2.4477e+06,5957.41
0,2.44772e+06,5979.84
0,2.44773e+06,5993.26
0,2.44775e+06,5966.25
0,2.44776e+06,5966.37
0,2.44778e+06,5988.71
0,2.44779e+06,5961.87
0,2.44781e+06,5957.29
0,2.44782e+06,5925.88
0,2.44784e+06,5975.32
0,2.44785e+06,5979.81
0,2.44787e+06,5975.23
0,2.44788e+06,5984.24
0,2.4479e+06,5979.81
0,2.44792e+06,5970.86
0,2.44793e+06,5952.8
0,2.44795e+06,5970.74
0,2.44796e+06,5966.28
0,2.44798e+06,5966.31
0,2.44799e+06,5934.86
0,2.44801e+06,5988.76
0,2.44802e+06,5984.33
0,2.44804e+06,6006.73
0,2.44805e+06,5970.8
0,2.44807e+06,5979.78
0,2.44808e+06,5970.8
0,2.4481e+06,5961.79
0,2.44811e+06,5948.31
0,2.44813e+06,6002.3
0,2.44814e+06,5988.76
0,2.44816e+06,5988.71
0,2.44817e+06,5939.3
0,2.44819e+06,5916.92
0,2.4482e+06,5939.41
0,2.44822e+06,5952.86
0,2.44824e+06,5975.38
0,2.44825e+06,5966.28
0,2.44826e+06,6029.27
0,2.44828e+06,5952.86
0,2.4483e+06,5966.31
0,2.44831e+06,5934.83
0,2.44833e+06,5934.89
0,2.44834e+06,5966.28
0,2.44836e+06,5961.82
0,2.44837e+06,5934.86
0,2.44839e+06,5997.75
0,2.4484e+06,5979.78
0,2.44842e+06,5970.8
0,2.44843e+06,5988.73
0,2.44845e+06,5979.78
0,2.44846e+06,5943.88
0,2.44848e+06,5970.83
0,2.44849e+06,5961.82
0,2.44851e+06,5970.83
0,2.44852e+06,5966.31
0,2.44854e+06,5961.85
0,2.44856e+06,5975.32
0,2.44857e+06,5993.26
0,2.44858e+06,5943.85
0,2.4486e+06,5979.75
0,2.44862e+06,5957.35
0,2.44863e+06,5979.81
0,2.44865e+06,5934.86
0,2.44866e+06,5961.87
0,2.44868e+06,6011.19
0,2.44869e+06,5925.88
0,2.44871e+06,5957.38
0,2.44872e+06,5970.77
0,2.44874e+06,5943.82
0,2.44875e+06,5984.27
0,2.44877e+06,5975.32
0,2.44878e+06,5970.77
0,2.4488e+06,5916.92
0,2.44881e+06,5957.32
0,2.44883e+06,5979.84
0,2.44884e+06,5957.35
0,2.44886e+06,5957.29
0,2.44888e+06,5925.88
0,2.44889e+06,5975.29
0,2.44891e+06,5961.87
0,2.44892e+06,5984.33
0,2.44894e+06,5997.78
0,2.44895e+06,5975.38
0,2.44897e+06,6015.68
0,2.44898e+06,5961.76
0,2.449e+06,5957.32
0,2.44901e+06,5988.82
0,2.44903e+06,6006.7
0,2.44904e+06,5961.79
0,2.44906e+06,5975.35
0,2.44907e+06,5961.79
0,2.44909e+06,5988.73
0,2.4491e+06,5984.27
0,2.44912e+06,5957.32
0,2.44913e+06,5975.29
0,2.44915e+06,5979.75
0,2.44917e+06,5952.8
0,2.44918e+06,5993.29
0,2.4492e+06,5961.79
0,2.44921e+06,5984.24
0,2.44923e+06,5979.75
0,2.44924e+06,5952.77
0,2.44926e+06,5966.31
0,2.44927e+06,5961.85
0,2.44929e+06,5984.27
0,2.4493e+06,5948.4
0,2.44932e+06,5943.85
0,2.44933e+06,5952.86
0,2.44935e+06,5975.26
0,2.44936e+06,5939.33
0,2.44938e+06,5966.34
0,2.4494e+06,5957.32
0,2.44941e+06,5925.88
0,2.44942e+06,5970.8
0,2.44944e+06,5988.76
0,2.44946e+06,5975.26
0,2.44947e+06,5934.89
0,2.44949e+06,5952.8
0,2.4495e+06,5984.3
0,2.44952e+06,5934.86
0,2.44953e+06,5975.29
0,2.44955e+06,5948.31
0,2.44956e+06,5966.31
0,2.44958e+06,5916.83
0,2.44959e+06,5979.75
0,2.44961e+06,5952.83
0,2.44962e+06,5957.32
0,2.44964e+06,5966.31
0,2.44965e+06,5952.89
0,2.44967e+06,5939.3
0,2.44968e+06,5961.87
0,2.4497e+06,5957.29
0,2.44971e+06,5966.28
0,2.44973e+06,5948.37
0,2.44974e+06,5961.85
0,2.44976e+06,5948.31
0,2.44978e+06,5988.76
0,2.44979e+06,5948.28
0,2.44981e+06,5939.35
0,2.44982e+06,5984.27
0,2.44984e+06,5957.38
0,2.44985e+06,5988.82
0,2.44987e+06,5934.83
0,2.44988e+06,5988.76
0,2.4499e+06,5966.34
0,2.44991e+06,5979.78
0,2.44993e+06,5970.86
0,2.44994e+06,5970.77
0,2.44996e+06,5952.83
0,2.44997e+06,5957.35
0,2.44999e+06,5961.82
0,2.45e+06,5948.37
0,2.45002e+06,5948.25
0,2.45004e+06,5934.86
0,2.45005e+06,5979.78
0,2.45007e+06,5943.85
0,2.45008e+06,5988.71
0,2.4501e+06,5970.83
0,2.45011e+06,5975.23
0,2.45012e+06,5970.83
0,2.45014e+06,5988.79
0,2.45016e+06,5957.29
0,2.45017e+06,5952.83
0,2.45019e+06,5979.72
0,2.4502e+06,5966.28
0,2.45022e+06,5975.26
0,2.45023e+06,5948.37
0,2.45025e+06,5916.89
0,2.45026e+06,5934.95
0,2.45028e+06,5979.81
0,2.45029e+06,5952.86
0,2.45031e+06,5975.32
0,2.45032e+06,5916.8
0,2.45034e+06,5970.86
0,2.45036e+06,5975.2
0,2.45037e+06,5984.21
0,2.45038e+06,5966.34
0,2.4504e+06,5966.31
0,2.45042e+06,5993.32
0,2.45043e+06,5988.79
0,2.45046e+06,5988.76
0,2.45048e+06,6006.82
0,2.45049e+06,5988.79
0,2.45051e+06,5979.72
0,2.45052e+06,5966.34
0,2.45054e+06,5993.26
0,2.45055e+06,5943.82
0,2.45057e+06,5948.37
0,2.45058e+06,5934.83
0,2.4506e+06,5952.89
0,2.45061e+06,5961.82
0,2.45063e+06,5984.21
0,2.45064e+06,5934.8
0,2.45066e+06,5921.36
0,2.45068e+06,5957.26
0,2.45069e+06,5970.83
0,2.45071e+06,5975.29
0,2.45072e+06,5975.38
0,2.45074e+06,5943.79
0,2.45075e+06,5957.32
0,2.45077e+06,5939.35
0,2.45078e+06,5925.88
0,2.4508e+06,5975.35
0,2.45081e+06,5930.37
0,2.45083e+06,5988.82
0,2.45084e+06,5975.29
0,2.45086e+06,5993.29
0,2.45087e+06,5948.37
0,2.45089e+06,5957.38
0,2.4509e+06,5943.82
0,2.45092e+06,5988.82
0,2.45093e+06,5975.32
0,2.45095e+06,5943.79
0,2.45096e+06,5997.81
0,2.45098e+06,5970.83
0,2.45099e+06,5952.8
0,2.45101e+06,5961.79
0,2.45102e+06,5984.24
0,2.45104e+06,5975.32
0,2.45106e+06,5961.79
0,2.45107e+06,5970.77
0,2.45109e+06,5970.8
0,2.4511e+06,5984.3
0,2.45112e+06,5975.29
0,2.45113e+06,5961.82
0,2.45115e+06,5948.34
0,2.45116e+06,5975.26
0,2.45118e+06,5961.82
0,2.45119e+06,5993.26
0,2.45121e+06,6002.24
0,2.45122e+06,5993.26
0,2.45124e+06,5943.82
0,2.45125e+06,5997.78
0,2.45127e+06,5966.28
0,2.45129e+06,5966.34
0,2.4513e+06,5939.33
0,2.45132e+06,5943.82
0,2.45133e+06,5966.37
0,2.45135e+06,5961.82
0,2.45136e+06,5961.87
0,2.45138e+06,5948.31
0,2.45139e+06,5961.87
0,2.45141e+06,5975.29
0,2.45142e+06,5961.85
0,2.45144e+06,5970.8
0,2.45145e+06,5948.34
0,2.45147e+06,5988.79
0,2.45148e+06,5952.77
0,2.4515e+06,5952.83
0,2.45151e+06,5952.8
0,2.45153e+06,5943.82
0,2.45154e+06,5979.75
0,2.45156e+06,5952.77
0,2.45158e+06,5966.31
0,2.45159e+06,5997.75
0,2.4516e+06,5966.34
0,2.45162e+06,5943.91
0,2.45164e+06,5943.88
0,2.45165e+06,5988.76
0,2.45167e+06,5970.86
0,2.45168e+06,5966.31
0,2.4517e+06,5961.85
0,2.45171e+06,5975.26
0,2.45173e+06,5943.82
0,2.45174e+06,5939.33
0,2.45176e+06,5979.78
0,2.45177e+06,5975.32
0,2.45179e+06,5970.77
0,2.4518e+06,5984.3
0,2.45182e+06,6006.73
0,2.45183e+06,5957.32
0,2.45185e+06,5988.79
0,2.45186e+06,6002.33
0,2.45188e+06,5979.75
0,2.4519e+06,5966.31
0,2.45191e+06,5961.82
0,2.45192e+06,5984.24
0,2.45194e+06,5970.8
0,2.45196e+06,5948.28
0,2.45197e+06,5957.32
0,2.45199e+06,5975.32
0,2.452e+06,5934.89
0,2.45202e+06,5948.34
0,2.45203e+06,5988.76
0,2.45205e+06,5952.83
0,2.45206e+06,5961.82
0,2.45208e+06,5957.29
0,2.45209e+06,5966.31
0,2.45211e+06,5979.78
0,2.45212e+06,5961.85
0,2.45214e+06,5939.33
0,2.45216e+06,5975.35
0,2.45217e+06,5979.84
0,2.45219e+06,5984.33
0,2.4522e+06,5984.3
0,2.45222e+06,5948.37
0,2.45223e+06,5948.31
0,2.45225e+06,5957.29
0,2.45226e+06,5934.83
0,2.45228e+06,5966.31
0,2.45231e+06,5957.32
0,2.45232e+06,5957.29
0,2.45234e+06,5975.29
0,2.45235e+06,5979.81
0,2.45237e+06,5984.36
0,2.45238e+06,5993.26
0,2.4524e+06,5966.28
0,2.45241e+06,5975.32
0,2.45243e+06,5988.71
0,2.45244e+06,5966.37
0,2.45246e+06,5957.38
0,2.45247e+06,5997.78
0,2.45249e+06,5966.25
0,2.45251e+06,5984.24
0,2.45252e+06,5984.27
0,2.45254e+06,5930.4
0,2.45255e+06,5957.32
0,2.45257e+06,6002.18
0,2.45258e+06,5979.75
0,2.4526e+06,5939.41
0,2.45261e+06,5952.86
0,2.45263e+06,5957.35
0,2.45264e+06,5939.33
0,2.45266e+06,5988.82
0,2.45267e+06,5993.26
0,2.45269e+06,5957.32
0,2.4527e+06,5912.43
0,2.45272e+06,5939.35
0,2.45273e+06,5970.77
0,2.45275e+06,5948.34
0,2.45276e+06,5921.39
0,2.45278e+06,5970.74
0,2.4528e+06,5952.86
0,2.45281e+06,5993.2
0,2.45283e+06,5952.77
0,2.45284e+06,5984.21
0,2.45286e+06,5966.34
0,2.45287e+06,5988.82
0,2.45289e+06,5966.31
0,2.4529e+06,5921.39
0,2.45292e+06,5952.86
0,2.45293e+06,5979.87
0,2.45295e+06,5952.8
0,2.45296e+06,5952.83
0,2.45298e+06,5966.31
0,2.45299e+06,5970.83
0,2.45301e+06,5966.31
0,2.45302e+06,5966.34
0,2.45304e+06,5970.83
0,2.45305e+06,5970.74
0,2.45307e+06,5984.27
0,2.45308e+06,5979.81
0,2.4531e+06,5993.2
0,2.45312e+06,5970.83
0,2.45313e+06,5957.35
0,2.45315e+06,5975.29
0,2.45316e+06,5952.83
0,2.45318e+06,5934.83
0,2.45319e+06,5966.34
0,2.45321e+06,5961.79
0,2.45322e+06,5939.35
0,2.45324e+06,5939.33
0,2.45325e+06,5939.35
0,2.45327e+06,5975.35
0,2.45328e+06,5957.32
0,2.4533e+06,5952.83
0,2.45331e+06,5948.37
0,2.45333e+06,5948.34
0,2.45334e+06,5966.31
0,2.45336e+06,5939.33
0,2.45338e+06,5952.8
0,2.45339e+06,5975.29
0,2.45342e+06,5934.83
0,2.45344e+06,5984.24
0,2.45345e+06,5930.37
0,2.45347e+06,5970.83
0,2.45348e+06,5988.79
0,2.4535e+06,5979.81
0,2.45351e+06,5970.77
0,2.45354e+06,5948.4
0,2.45356e+06,5979.81
0,2.45357e+06,5997.81
0,2.45359e+06,5979.75
0,2.4536e+06,5966.25
0,2.45362e+06,5934.83
0,2.45363e+06,5966.31
0,2.45365e+06,5961.85
0,2.45368e+06,5943.82
0,2.4537e+06,5930.37
0,2.45371e+06,5961.87
0,2.45373e+06,5939.35
0,2.45374e+06,5939.44
0,2.45376e+06,5948.37
0,2.45377e+06,5952.86
0,2.45379e+06,5943.88
0,2.4538e+06,5961.79
0,2.45382e+06,5943.85
0,2.45383e+06,5979.75
0,2.45385e+06,5984.3
0,2.45386e+06,5952.86
0,2.45388e+06,5952.8
0,2.45389e+06,5957.35
0,2.45391e+06,5970.8
0,2.45392e+06,5979.75
0,2.45394e+06,5970.83
0,2.45396e+06,5952.77
0,2.45397e+06,5966.31
0,2.45399e+06,5975.32
0,2.454e+06,5943.82
0,2.45402e+06,5952.86
0,2.45403e+06,5975.35
0,2.45405e+06,5939.3
0,2.45406e+06,5957.35
0,2.45408e+06,5948.4
0,2.45409e+06,5957.35
0,2.45411e+06,5970.77
0,2.45412e+06,5975.29
0,2.45414e+06,5975.32
0,2.45415e+06,5948.31
0,2.45417e+06,5948.34
0,2.45418e+06,5975.32
0,2.4542e+06,5975.29
0,2.45421e+06,5961.85
0,2.45423e+06,5988.79
0,2.45424e+06,5997.78
0,2.45426e+06,5979.75
0,2.45428e+06,5939.33
0,2.45429e+06,5912.4
0,2.4543e+06,5948.34
0,2.45432e+06,5975.26
0,2.45434e+06,5979.81
0,2.45435e+06,5957.35
0,2.45437e+06,5925.88
0,2.45438e+06,5966.31
0,2.4544e+06,5948.34
0,2.45441e+06,5979.84
0,2.45443e+06,6011.22
0,2.45444e+06,6002.18
0,2.45446e+06,6024.75
0,2.45447e+06,5979.78
0,2.45449e+06,5957.26
0,2.4545e+06,5984.24
0,2.45452e+06,5970.8
0,2.45453e+06,5979.81
0,2.45455e+06,5966.34
0,2.45456e+06,6006.73
0,2.45458e+06,5993.23
0,2.45459e+06,5979.78
0,2.45461e+06,5997.75
0,2.45462e+06,5930.43
0,2.45464e+06,5952.86
0,2.45466e+06,5952.8
0,2.45467e+06,5975.29
0,2.45469e+06,5957.32
0,2.4547e+06,5966.31
0,2.45472e+06,5979.75
0,2.45473e+06,5961.82
0,2.45475e+06,5948.34
0,2.45476e+06,5939.33
0,2.45478e+06,5948.37
0,2.45479e+06,5916.92
0,2.45481e+06,5939.33
0,2.45482e+06,5961.79
0,2.45484e+06,5984.3
0,2.45485e+06,5975.26
0,2.45487e+06,5970.74
0,2.45489e+06,5979.78
0,2.4549e+06,5948.34
0,2.45492e+06,5975.32
0,2.45493e+06,5957.29
0,2.45495e+06,5984.3
0,2.45496e+06,5993.26
0,2.45498e+06,6002.27
0,2.45499e+06,5939.27
0,2.45501e+06,5952.89
0,2.45502e+06,5939.35
0,2.45504e+06,5970.77
0,2.45505e+06,5988.79
0,2.45507e+06,5979.72
0,2.45508e+06,5957.29
0,2.4551e+06,5943.88
0,2.45511e+06,5997.72
0,2.45513e+06,5975.29
0,2.45514e+06,5970.83
0,2.45516e+06,5979.81
0,2.45518e+06,5970.8
0,2.45519e+06,5993.26
0,2.4552e+06,5988.76
0,2.45522e+06,5979.81
0,2.45524e+06,5939.35
0,2.45525e+06,5930.4
0,2.45527e+06,5952.8
0,2.45528e+06,5961.79
0,2.4553e+06,5979.78
0,2.45531e+06,5975.29
0,2.45533e+06,5957.29
0,2.45534e+06,5979.81
0,2.45536e+06,5934.83
0,2.45537e+06,5957.32
0,2.45539e+06,5979.81
0,2.4554e+06,5930.31
0,2.45542e+06,5943.79
0,2.45543e+06,5930.37
0,2.45545e+06,5952.89
0,2.45546e+06,5943.88
0,2.45549e+06,5939.33
0,2.45551e+06,5934.86
0,2.45554e+06,5988.85
0,2.45556e+06,5984.27
0,2.45557e+06,5916.92
0,2.45559e+06,5952.86
0,2.4556e+06,5975.32
0,2.45562e+06,5993.29
0,2.45563e+06,5943.82
0,2.45565e+06,5966.28
0,2.45566e+06,5984.33
0,2.45568e+06,5961.82
0,2.45569e+06,5948.34
0,2.45571e+06,5961.82
0,2.45572e+06,5979.81
0,2.45574e+06,5939.44
0,2.45575e+06,5993.23
0,2.45577e+06,5930.37
0,2.45578e+06,5970.77
0,2.4558e+06,5934.83
0,2.45582e+06,5984.21
0,2.45583e+06,5925.91
0,2.45584e+06,5930.37
0,2.45586e+06,5934.8
0,2.45588e+06,5934.83
0,2.45589e+06,6002.24
0,2.45591e+06,5939.38
0,2.45592e+06,5970.8
0,2.45594e+06,6011.28
0,2.45595e+06,5957.35
0,2.45597e+06,5988.82
0,2.45598e+06,5975.26
0,2.456e+06,5979.75
0,2.45601e+06,5943.79
0,2.45603e+06,5952.8
0,2.45604e+06,5957.35
0,2.45606e+06,5961.85
0,2.45607e+06,5966.28
0,2.45609e+06,5939.35
0,2.45612e+06,6033.67
0,2.45614e+06,5966.28
0,2.45615e+06,5930.46
0,2.45616e+06,5921.39
0,2.45618e+06,5961.79
0,2.4562e+06,5939.3
0,2.45621e+06,5952.86
0,2.45623e+06,5984.3
0,2.45624e+06,6002.27
0,2.45626e+06,5934.89
0,2.45627e+06,5975.29
0,2.45629e+06,5984.27
0,2.4563e+06,6006.79
0,2.45632e+06,5952.86
0,2.45633e+06,5997.78
0,2.45635e+06,5934.92
0,2.45636e+06,5957.38
0,2.45638e+06,5966.28
0,2.45639e+06,5975.26
0,2.45641e+06,5970.83
0,2.45642e+06,6011.25
0,2.45644e+06,6006.79
0,2.45646e+06,5970.8
0,2.45647e+06,5912.31
0,2.45648e+06,5961.85
0,2.4565e+06,5948.4
0,2.45652e+06,5970.77
0,2.45653e+06,5966.19
0,2.45655e+06,5948.31
0,2.45656e+06,5961.82
0,2.45658e+06,5984.3
0,2.45659e+06,6011.22
0,2.45661e+06,5943.85
0,2.45662e+06,5943.88
0,2.45664e+06,6011.25
0,2.45665e+06,6002.21
0,2.45667e+06,6006.73
0,2.45668e+06,5961.79
0,2.4567e+06,5930.31
0,2.45672e+06,5952.8
0,2.45673e+06,5952.83
0,2.45675e+06,5930.34
0,2.45678e+06,5948.34
0,2.45679e+06,5948.4
0,2.45681e+06,5943.79
0,2.45682e+06,6015.71
0,2.45684e+06,5988.79
0,2.45685e+06,5979.87
0,2.45687e+06,5939.38
0,2.45688e+06,5916.83
0,2.4569e+06,5934.83
0,2.45691e+06,5975.35
0,2.45693e+06,5970.83
0,2.45694e+06,5948.4
0,2.45696e+06,5930.34
0,2.45697e+06,5984.24
0,2.45699e+06,5970.8
0,2.457e+06,5984.24
0,2.45702e+06,5957.32
0,2.45704e+06,5979.81
0,2.45705e+06,5921.36
0,2.45706e+06,5925.88
0,2.45708e+06,5966.31
0,2.4571e+06,5961.85
0,2.45711e+06,5943.88
0,2.45713e+06,5975.2
0,2.45714e+06,5984.27
0,2.45716e+06,5993.23
0,2.45717e+06,5984.33
0,2.45719e+06,5975.32
0,2.4572e+06,5970.77
0,2.45722e+06,5975.26
0,2.45723e+06,5939.35
0,2.45725e+06,5979.81
0,2.45726e+06,6002.27
0,2.45728e+06,5957.32
0,2.45729e+06,5934.92
0,2.45731e+06,5966.31
0,2.45732e+06,5957.29
0,2.45734e+06,5952.89
0,2.45736e+06,5997.75
0,2.45737e+06,5939.35
0,2.45738e+06,5948.34
0,2.4574e+06,5979.84
0,2.45742e+06,5957.32
0,2.45743e+06,5997.81
0,2.45745e+06,5961.85
0,2.45746e+06,5966.37
0,2.45748e+06,5939.3
0,2.45749e+06,5943.88
0,2.45751e+06,5997.69
0,2.45752e+06,5957.32
0,2.45755e+06,5975.26
0,2.45757e+06,5925.91
0,2.45758e+06,5957.35
0,2.4576e+06,5970.8
0,2.45761e+06,5921.36
0,2.45763e+06,5939.3
0,2.45764e+06,5952.77
0,2.45766e+06,5988.76
0,2.45768e+06,5975.29
0,2.45769e+06,5975.32
0,2.4577e+06,5961.82
0,2.45772e+06,5966.4
0,2.45774e+06,5979.78
0,2.45775e+06,5961.79
0,2.45777e+06,5966.31
0,2.45778e+06,6006.67
0,2.4578e+06,5979.75
0,2.45781e+06,5993.23
0,2.45783e+06,5952.83
0,2.45784e+06,5975.26
0,2.45786e+06,5934.83
0,2.45787e+06,5952.86
0,2.45789e+06,5979.81
0,2.4579e+06,5997.75
0,2.45792e+06,5979.75
0,2.45793e+06,5979.78
0,2.45795e+06,5984.27
0,2.45796e+06,5961.82
0,2.45798e+06,5916.92
0,2.458e+06,5930.4
0,2.45801e+06,5993.26
0,2.45802e+06,5943.79
0,2.45804e+06,6006.73
0,2.45806e+06,5934.86
0,2.45807e+06,5970.8
0,2.45809e+06,5970.77
0,2.4581e+06,5961.85
0,2.45812e+06,5948.31
0,2.45813e+06,5975.29
0,2.45815e+06,5952.89
0,2.45816e+06,5925.91
0,2.45818e+06,5979.75
0,2.45819e+06,5957.29
0,2.45821e+06,5966.25
0,2.45822e+06,5961.79
0,2.45824e+06,5907.88
0,2.45825e+06,5975.32
0,2.45827e+06,5975.29
0,2.45828e+06,5975.35
0,2.4583e+06,5975.29
0,2.45832e+06,5939.35
0,2.45833e+06,5970.83
0,2.45834e+06,5975.26
0,2.45836e+06,5952.86
0,2.45838e+06,6011.22
0,2.45839e+06,5957.32
0,2.4584e+06,5961.87
0,2.45842e+06,5930.34
0,2.45844e+06,6002.24
0,2.45845e+06,5921.36
0,2.45847e+06,5957.35
0,2.45848e+06,5934.86
0,2.4585e+06,5952.83
0,2.45851e+06,5988.73
0,2.45853e+06,5966.34
0,2.45854e+06,5943.82
0,2.45856e+06,5930.37
0,2.45857e+06,5979.78
0,2.45859e+06,5961.82
0,2.45862e+06,5952.77
0,2.45864e+06,5984.33
0,2.45865e+06,6002.24
0,2.45867e+06,5966.28
0,2.45868e+06,5988.71
0,2.4587e+06,5934.86
0,2.45871e+06,5943.88
0,2.45873e+06,5993.29
0,2.45874e+06,5939.38
0,2.45876e+06,5966.37
0,2.45877e+06,5957.32
0,2.45879e+06,6006.73
0,2.4588e+06,5912.4
0,2.45882e+06,5975.32
0,2.45883e+06,5988.79
0,2.45885e+06,5993.26
0,2.45886e+06,5957.38
0,2.45888e+06,5957.35
0,2.4589e+06,5984.24
0,2.45891e+06,5957.32
0,2.45892e+06,5984.24
0,2.45894e+06,5966.34
0,2.45896e+06,6006.73
0,2.45897e+06,5952.8
0,2.45899e+06,5957.26
0,2.459e+06,5979.81
0,2.45902e+06,5997.75
0,2.45903e+06,5988.73
0,2.45905e+06,6011.22
0,2.45906e+06,5993.23
0,2.45908e+06,5948.46
0,2.45909e+06,5957.29
0,2.45911e+06,5961.79
0,2.45912e+06,5943.85
0,2.45914e+06,5939.38
0,2.45915e+06,5984.27
0,2.45917e+06,5966.34
0,2.45918e+06,5975.32
0,2.4592e+06,5966.34
0,2.45921e+06,5961.79
0,2.45923e+06,5943.85
0,2.45924e+06,5984.33
0,2.45926e+06,5961.79
0,2.45928e+06,5961.85
0,2.45929e+06,5966.31
0,2.45931e+06,5934.8
0,2.45932e+06,5975.26
0,2.45934e+06,5997.78
0,2.45935e+06,5984.27
0,2.45937e+06,5957.29
0,2.45938e+06,5970.77
0,2.4594e+06,5948.31
0,2.45941e+06,5912.37
0,2.45943e+06,6006.76
0,2.45944e+06,5988.76
0,2.45946e+06,5975.26
0,2.45947e+06,6006.73
0,2.45949e+06,5934.83
0,2.4595e+06,5948.34
0,2.45952e+06,5930.34
0,2.45953e+06,5952.8
0,2.45955e+06,5907.88
0,2.45956e+06,5988.79
0,2.45958e+06,5948.34
0,2.4596e+06,5952.77
0,2.45961e+06,5939.33
0,2.45962e+06,5966.34
0,2.45964e+06,5961.85
0,2.45966e+06,5984.3
0,2.45967e+06,6002.3
0,2.45969e+06,5979.78
0,2.4597e+06,5939.44
0,2.45972e+06,5957.32
0,2.45973e+06,5948.37
0,2.45975e+06,5952.83
0,2.45976e+06,5943.82
0,2.45978e+06,5934.83
0,2.45979e+06,5934.86
0,2.45981e+06,5966.31
0,2.45982e+06,5975.29
0,2.45984e+06,5970.83
0,2.45985e+06,5921.36
0,2.45987e+06,5966.37
0,2.45988e+06,5966.28
0,2.4599e+06,5979.75
0,2.45992e+06,5988.76
0,2.45993e+06,5997.75
0,2.45995e+06,5997.78
0,2.45996e+06,5970.74
0,2.45998e+06,5970.8
0,2.45999e+06,5961.82
0,2.46001e+06,5975.26
0,2.46002e+06,5970.8
0,2.46004e+06,5975.32
0,2.46005e+06,5957.29
0,2.46007e+06,5934.77
0,2.46008e+06,5943.79
0,2.4601e+06,5939.41
0,2.46011e+06,5961.82
0,2.46013e+06,5970.83
0,2.46014e+06,5975.29
0,2.46016e+06,5948.31
0,2.46018e+06,5952.8
0,2.46019e+06,5934.86
0,2.46021e+06,5957.26
0,2.46022e+06,5988.79
0,2.46024e+06,5993.26
0,2.46025e+06,5979.84
0,2.46027e+06,5957.32
0,2.46028e+06,5997.78
0,2.4603e+06,5952.83
0,2.46031e+06,5988.76
0,2.46033e+06,5979.75
0,2.46034e+06,5966.25
0,2.46036e+06,5961.82
0,2.46037e+06,5975.23
0,2.46039e+06,5948.28
0,2.4604e+06,5957.35
