time,время_visc_in,visc_in
0,716972,10.1703
0,716987,10.0684
0,717003,10.0622
0,717018,9.96958
0,717033,9.96649
0,717049,9.81825
0,717063,9.87075
0,717078,9.86149
0,717094,10.019
0,717109,10.0159
0,717124,10.019
0,717138,9.86766
0,717155,9.86149
0,717171,9.81825
0,717186,9.96958
0,717202,9.96649
0,717216,9.87075
0,717231,9.86458
0,717248,10.1209
0,717262,10.019
0,717277,10.0128
0,717293,10.2197
0,717307,10.2105
0,717323,10.0684
0,717338,9.87075
0,717353,9.86149
0,717369,10.1178
0,717383,10.0159
0,717415,9.96958
0,717429,9.96031
0,717444,9.92017
0,717460,9.96649
0,717490,10.019
0,717506,10.0159
0,717520,9.96958
0,717535,9.81825
0,717552,9.81207
0,717566,9.96649
0,717582,10.0005
0,717598,10.019
0,717613,10.0159
0,717629,10.0128
0,717644,10.2197
0,717660,9.96649
0,717674,9.96958
0,717688,10.2166
0,717720,9.86766
0,717734,10.2166
0,717749,10.2136
0,717766,9.96958
0,717781,9.9634
0,717796,9.96958
0,717811,10.0684
0,717826,10.0622
0,717841,10.1178
0,717857,9.87075
0,717871,9.86766
0,717887,10.0684
0,717902,10.0591
0,717916,10.019
0,717933,9.86766
0,717962,9.92017
0,717977,9.91708
0,717993,9.92017
0,718010,9.86766
0,718024,9.86458
0,718039,9.92017
0,718054,9.91708
0,718069,9.86766
0,718085,9.81825
0,718100,9.81207
0,718115,9.86766
0,718130,9.92017
0,718161,9.86766
0,718176,9.86458
0,718190,9.86766
0,718238,10.2197
0,718252,10.2166
0,718268,9.96958
0,718283,10.0684
0,718297,10.0622
0,718313,9.92017
0,718328,9.91708
0,718343,9.92017
0,718373,9.9109
0,718390,9.96958
0,718405,9.96649
0,718419,9.96958
0,718434,9.92017
0,718451,9.91399
0,718466,10.019
0,718481,10.0653
0,718496,10.0622
0,718511,9.86766
0,718527,9.86458
0,718543,10.019
0,718557,9.96958
0,718574,9.96031
0,718589,10.0653
0,718604,10.0993
0,718619,10.1178
0,718635,9.96649
0,718650,9.96031
0,718664,9.96649
0,718680,9.86766
0,718696,9.87075
0,718710,10.0684
0,718725,10.0622
0,718741,9.96649
0,718755,10.019
0,718771,10.0128
0,718787,10.019
0,718802,10.0159
0,718817,9.96958
0,718832,10.019
0,718849,10.0128
0,718863,10.019
0,718878,10.4668
0,718893,10.4699
0,718908,10.2197
0,718924,10.2136
0,718939,9.87075
0,718954,10.2197
0,718969,10.2166
0,718984,10.1178
0,719015,10.0684
0,719029,10.0159
0,719046,10.0128
0,719061,10.019
0,719075,10.0128
0,719091,9.96958
0,719121,9.9634
0,719136,10.019
0,719182,9.96649
0,719197,9.9634
0,719212,10.0684
0,719227,10.0653
0,719244,10.0622
0,719259,9.96649
0,719289,9.86766
0,719304,9.92017
0,719320,9.91399
0,719334,10.019
0,719350,10.0066
0,719365,9.96649
0,719379,9.92017
0,719394,9.9109
0,719411,9.92017
0,719471,9.91708
0,719487,10.1672
0,719502,9.92017
0,719516,9.91399
0,719531,9.96958
0,719548,9.9634
0,719563,9.81825
0,719578,9.86766
0,719594,9.86149
0,719608,9.87075
0,719623,9.98193
0,719640,10.019
0,719654,9.81825
0,719668,9.81207
0,719684,9.92017
0,719700,9.96649
0,719730,9.92017
0,719747,9.91708
0,719762,9.86766
0,719776,9.96958
0,719792,9.9634
0,719808,10.0684
0,719823,10.0653
0,719837,9.96649
0,719852,9.92017
0,719868,9.91399
0,719884,9.92017
0,719898,9.96649
0,719944,9.9634
0,719959,10.019
0,719975,10.1178
0,719989,10.1147
0,720006,10.0684
0,720021,10.0653
0,720035,9.96958
0,720050,9.91708
0,720066,9.91399
0,720081,10.019
0,720096,9.9912
0,720112,9.87075
0,720127,10.019
0,720143,10.0128
0,720158,10.2197
0,720174,10.1672
0,720188,10.1703
0,720203,9.96958
0,720219,9.9634
0,720234,10.0684
0,720250,9.76884
0,720264,9.76266
0,720279,9.96649
0,720295,9.9634
0,720310,10.0653
0,720325,10.019
0,720340,10.0128
0,720355,10.1703
0,720371,9.98193
0,720388,9.92017
0,720403,9.96958
0,720418,9.96031
0,720432,9.91708
0,720448,10.019
0,720464,10.0159
0,720478,10.1178
0,720493,10.1147
0,720509,10.1178
0,720540,10.1116
0,720555,9.96958
0,720569,9.97267
0,720585,10.1178
0,720616,10.1147
0,720630,9.91708
0,720646,10.019
0,720676,9.81825
0,720692,9.81207
0,720708,9.92017
0,720737,9.91708
0,720752,9.92017
0,720768,9.91708
0,720783,9.96958
0,720798,9.91708
0,720813,9.91399
0,720828,10.0159
0,720844,9.95414
0,720858,9.92017
0,720874,10.019
0,720890,10.0128
0,720905,9.92017
0,720921,9.96649
0,720936,9.96958
0,720952,11.4736
0,720967,11.4674
0,720981,10.2197
0,720997,10.3711
0,721013,10.3618
0,721027,10.2197
0,721042,10.2166
0,721058,9.86766
0,721073,9.96958
0,721088,9.96031
0,721103,9.96649
0,721118,10.0035
0,721135,10.019
0,721150,10.0684
0,721165,10.0622
0,721179,9.96958
0,721194,10.019
0,721226,10.0684
0,721240,10.0622
0,721255,9.96958
0,721270,9.86766
0,721287,9.86149
0,721301,10.0684
0,721316,10.0653
0,721331,9.96958
0,721347,10.019
0,721363,10.0128
0,721378,10.0684
0,721393,10.0653
0,721408,10.0684
0,721423,9.96649
0,721439,9.9634
0,721454,10.0159
0,721469,10.019
0,721484,10.0128
0,721499,10.0684
0,721514,10.0653
0,721530,10.1178
0,721544,9.96649
0,721560,9.9634
0,721575,10.1672
0,721589,10.1549
0,721606,10.0684
0,721622,10.1703
0,721636,10.1611
0,721652,10.2691
0,721667,10.1178
0,721684,10.1209
0,721698,10.019
0,721713,10.0128
0,721728,9.96649
0,721743,10.1672
0,721759,10.1611
0,721774,10.0653
0,721804,9.91708
0,721819,10.0684
0,721835,10.0622
0,721850,10.1178
0,721866,10.0128
0,721881,9.96958
0,721895,10.0159
0,721911,10.0128
0,721927,10.0159
0,721941,9.96649
0,721956,9.96958
0,721972,10.0684
0,721986,10.0622
0,722002,9.96958
0,722018,10.2197
0,722032,10.2136
0,722047,10.0684
0,722063,10.0622
0,722078,12.0202
0,722094,10.368
0,722109,10.3618
0,722125,10.72
0,722140,10.2197
0,722170,10.0653
0,722185,10.0622
0,722201,10.1178
0,722216,10.0684
0,722231,10.0622
0,722246,10.1209
0,722262,10.1116
0,722276,10.0684
0,722292,9.96649
0,722308,9.96031
0,722322,10.0684
0,722338,10.0622
0,722354,10.019
0,722368,9.96649
0,722383,9.9634
0,722398,10.0684
0,722413,10.019
0,722460,10.0128
0,722475,10.1178
0,722489,10.0159
0,722521,10.019
0,722535,10.0159
0,722550,10.1703
0,722566,10.2722
0,722583,10.263
0,722597,10.1178
0,722613,10.0808
0,722627,10.0684
0,722642,10.0653
0,722658,10.0622
0,722674,10.1178
0,722688,10.019
0,722720,10.1178
0,722734,10.1116
0,722749,10.1672
0,722765,10.0684
0,722779,10.0622
0,722795,10.019
0,722811,10.0159
0,722826,10.0684
0,722841,10.2197
0,722856,10.2136
0,722871,10.1178
0,722887,10.0684
0,722917,10.1703
0,722931,10.1611
0,722947,10.0684
0,723009,10.0653
0,723023,10.019
0,723039,10.1178
0,723055,10.1116
0,723069,10.1703
0,723099,10.3124
0,723115,10.2166
0,723130,10.2136
0,723145,10.019
0,723160,10.0684
0,723191,10.0653
0,723205,10.0622
0,723221,10.019
0,723236,10.1178
0,723251,10.1147
0,723267,10.1672
0,723297,10.0684
0,723312,10.368
0,723328,10.3618
0,723343,10.2197
0,723358,10.2012
0,723373,10.1209
0,723388,10.1703
0,723404,10.1641
0,723419,10.3124
0,723433,10.019
0,723465,10.1703
0,723481,10.1641
0,723497,10.368
0,723512,10.2691
0,723526,10.263
0,723541,10.1703
0,723557,10.1672
0,723573,10.3711
0,723587,10.2691
0,723602,10.263
0,723617,10.1178
0,723633,10.0808
0,723648,10.0684
0,723662,10.1703
0,723679,10.1611
0,723695,10.1209
0,723710,10.2197
0,723740,10.1703
0,723755,10.1641
0,723770,10.1209
0,723785,10.3124
0,723800,10.3093
0,723815,10.1672
0,723830,10.1641
0,723846,10.3124
0,723861,10.2691
0,723876,10.263
0,723893,10.1178
0,723938,10.1209
0,723954,10.1116
0,723968,10.0684
0,723984,10.1178
0,723999,10.1147
0,724015,10.1178
0,724029,10.1147
0,724045,10.0684
0,724060,10.2691
0,724074,10.263
0,724090,10.1178
0,724107,10.1796
0,724121,10.2197
0,724136,10.1178
0,724151,10.1116
0,724167,10.2691
0,724182,10.0684
0,724212,10.2691
0,724227,10.2661
0,724243,10.1178
0,724272,10.1116
0,724288,10.1209
0,724303,10.1147
0,724319,10.0684
0,724334,10.0159
0,724350,10.0128
0,724365,10.0684
0,724379,10.1024
0,724394,10.1178
0,724411,10.2197
0,724425,10.2136
0,724441,10.019
0,724455,10.4205
0,724486,10.2197
0,724501,10.2166
0,724516,10.1672
0,724532,10.1209
0,724548,10.1116
0,724564,10.2197
0,724579,10.2166
0,724593,10.1178
0,724609,10.2197
0,724624,10.2136
0,724640,10.2691
0,724654,10.2197
0,724685,10.1178
0,724699,10.1116
0,724716,10.1209
0,724731,10.3124
0,724760,10.1672
0,724777,10.1641
0,724792,10.3155
0,724808,10.1209
0,724824,10.1147
0,724838,10.019
0,724853,10.0344
0,724867,10.2197
0,724883,10.0684
0,724899,10.0622
0,724914,10.1209
0,724929,10.2197
0,724959,10.0684
0,724975,10.0622
0,724989,10.1178
0,725021,10.1147
0,725035,10.0684
0,725051,10.0653
0,725067,10.2197
0,725096,10.2136
0,725111,10.1178
0,725128,10.2877
0,725142,10.368
0,725157,10.3711
0,725172,10.3618
0,725188,10.1209
0,725203,10.3124
0,725218,10.3155
0,725234,10.1703
0,725248,10.1641
0,725264,10.1703
0,725280,10.2197
0,725294,10.2136
0,725310,10.368
0,725340,10.3155
0,725355,10.2691
0,725371,10.263
0,725386,10.2197
0,725400,10.1394
0,725416,10.1178
0,725432,10.0684
0,725446,10.0622
0,725461,10.1703
0,725476,10.2197
0,725508,10.0653
0,725523,10.0622
0,725538,10.2197
0,725552,10.2691
0,725569,10.263
0,725585,10.1209
0,725598,10.1147
0,725613,10.1209
0,725631,10.2166
0,725646,10.2136
0,725660,10.1703
0,725675,10.0653
0,725691,10.0684
0,725722,10.0622
0,725737,10.1703
0,725753,10.0684
0,725767,10.0653
0,725782,10.1209
0,725798,10.1147
0,725813,10.1178
0,725828,10.2197
0,725843,10.2136
0,725857,10.1178
0,725918,10.1116
0,725936,10.1672
0,725952,10.3124
0,725981,10.1178
0,725996,10.1116
0,726010,10.1703
0,726026,10.2197
0,726042,10.2136
0,726058,10.2197
0,726072,10.2166
0,726087,10.3711
0,726102,10.4205
0,726118,10.4143
0,726133,10.1672
0,726148,10.0684
0,726179,10.3124
0,726196,10.3062
0,726211,10.3155
0,726225,10.1178
0,726241,10.1147
0,726256,10.0684
0,726271,10.0653
0,726286,10.0684
0,726302,10.3124
0,726316,10.3062
0,726332,10.0684
0,726348,10.0715
0,726363,10.1703
0,726378,10.2166
0,726393,10.2105
0,726407,10.1178
0,726453,10.3155
0,726468,10.3062
0,726484,10.0653
0,726501,10.1672
0,726515,10.1611
0,726530,10.1178
0,726545,10.1147
0,726560,10.1178
0,726576,10.4205
0,726591,10.4112
0,726606,10.1209
0,726620,10.1178
0,726652,10.4205
0,726667,10.4143
0,726681,10.1703
0,726697,10.1178
0,726728,10.1672
0,726743,10.1641
0,726759,10.1178
0,726774,10.2166
0,726788,10.2136
0,726804,10.2197
0,726819,10.2166
0,726834,10.2197
0,726849,10.0684
0,726864,10.0622
0,726879,10.1672
0,726895,10.368
0,726912,10.3711
0,726926,10.2197
0,726940,10.2136
0,726957,10.2691
0,726971,10.1178
0,726987,10.1147
0,727002,10.1209
0,727018,10.1147
0,727033,10.2197
0,727048,10.0653
0,727063,10.0622
0,727078,10.2197
0,727093,10.2136
0,727109,10.1209
0,727124,10.2197
0,727138,10.2136
0,727155,10.1178
0,727169,10.1703
0,727186,10.1672
0,727201,10.1703
0,727216,10.1611
0,727230,10.3711
0,727246,10.1672
0,727261,10.1611
0,727278,10.2197
0,727293,10.2166
0,727309,10.2722
0,727323,10.1178
0,727338,10.1116
0,727354,10.2722
0,727368,10.2383
0,727384,10.2197
0,727399,10.3155
0,727414,10.3093
0,727430,10.368
0,727444,10.2691
0,727460,10.2722
0,727475,10.2197
0,727490,10.2136
0,727505,10.2197
0,727521,10.0684
0,727537,10.0591
0,727552,10.1672
0,727582,10.4205
0,727599,10.368
0,727613,10.3618
0,727628,10.2722
0,727643,10.368
0,727659,10.3711
0,727674,10.2197
0,727689,10.2136
0,727704,10.1178
0,727719,10.1672
0,727735,10.1641
0,727751,10.1703
0,727766,10.1641
0,727781,10.1178
0,727796,10.2197
0,727811,10.2136
0,727827,10.3155
0,727841,10.1858
0,727856,10.0653
0,727872,10.2197
0,727888,10.2105
0,727902,10.1703
0,727917,10.2722
0,727933,10.2691
0,727947,10.3155
0,727963,10.3124
0,727979,10.2691
0,727995,10.1178
0,728009,10.1116
0,728024,10.1703
0,728039,10.1672
0,728054,10.1703
0,728070,10.2197
0,728085,10.2136
0,728099,10.2197
0,728114,10.1178
0,728161,10.1116
0,728177,10.1703
0,728192,10.0653
0,728206,10.0684
0,728222,10.368
0,728238,10.3649
0,728253,10.1209
0,728267,10.0684
0,728282,10.0622
0,728298,10.1703
0,728313,10.1672
0,728358,10.1611
0,728374,10.368
0,728389,10.2197
0,728418,10.2722
0,728436,10.2661
0,728451,10.2197
0,728465,10.3155
0,728480,10.3124
0,728496,10.368
0,728513,10.3649
0,728527,10.1672
0,728542,11.6712
0,728557,11.6681
0,728571,10.2197
0,728619,10.2722
0,728633,10.2661
0,728649,10.2197
0,728665,10.1703
0,728681,10.1672
0,728696,10.3155
0,728711,10.3093
0,728725,10.2691
0,728756,10.2661
0,728771,10.1672
0,728785,10.1641
0,728800,10.1209
0,728817,10.2722
0,728831,10.263
0,728846,10.1178
0,728863,10.1734
0,728877,10.2197
0,728894,10.3155
0,728908,10.3093
0,728924,10.4205
0,728939,10.2166
0,728954,10.2197
0,728970,10.1703
0,728985,10.1641
0,729000,10.1209
0,729015,10.368
0,729030,10.3649
0,729046,10.2722
0,729060,10.2661
0,729076,10.4205
0,729091,10.1703
0,729105,10.1641
0,729122,10.1209
0,729138,10.2166
0,729153,10.2197
0,729167,10.3711
0,729182,10.3618
0,729199,10.4205
0,729213,10.1703
0,729228,10.1672
0,729243,10.2197
0,729258,10.2166
0,729273,10.2197
0,729289,10.4205
0,729304,10.4143
0,729319,10.1672
0,729334,10.3433
0,729350,10.5718
0,729365,10.72
0,729381,10.7108
0,729396,10.3155
0,729411,10.1178
0,729441,10.72
0,729457,10.7108
0,729471,10.4668
0,729486,10.2197
0,729501,10.2166
0,729517,10.3155
0,729532,10.3124
0,729548,10.2722
0,729563,10.3711
0,729578,10.3618
0,729594,10.368
0,729609,10.3155
0,729623,10.2722
0,729638,10.1672
0,729654,10.1611
0,729670,10.3155
0,729684,10.1178
0,729717,10.4205
0,729731,10.4174
0,729746,10.1703
0,729761,10.2197
0,729777,10.2136
0,729793,10.1672
0,729824,10.2197
0,729838,10.2691
0,729853,10.263
0,729869,10.6212
0,729885,10.2691
0,729914,10.368
0,729930,10.3618
0,729944,10.1672
0,729960,10.3155
0,729975,10.3124
0,729991,10.2691
0,730021,10.2197
0,730037,10.1672
0,730052,10.1641
0,730067,10.2197
0,730082,10.2166
0,730098,10.2197
0,730112,10.2166
0,730127,10.2136
0,730143,10.2722
0,730157,10.2166
0,730173,10.2197
0,730188,10.2722
0,730204,10.263
0,730218,10.368
0,730233,10.4205
0,730250,10.4143
0,730264,10.2197
0,730280,10.2166
0,730295,10.5687
0,730309,10.3155
0,730325,10.3093
0,730341,10.368
0,730357,10.4421
0,730370,10.5193
0,730386,10.2197
0,730402,10.2105
0,730416,10.2691
0,730431,10.1672
0,730447,10.1703
0,730463,10.2722
0,730479,10.2661
0,730494,10.2197
0,730509,10.3711
0,730524,10.3649
0,730539,10.8219
0,730555,10.8189
0,730569,10.72
0,730585,10.6675
0,730600,10.6614
0,730614,10.368
0,730630,10.334
0,730646,10.3155
0,730676,10.3062
0,730691,10.3186
0,730708,10.2722
0,730737,10.2197
0,730752,10.2166
0,730767,10.2722
0,730783,10.4668
0,730798,10.4606
0,730813,10.3155
0,730827,10.3124
0,730843,10.3186
0,730859,10.368
0,730874,10.3649
0,730888,10.3155
0,730904,10.2691
0,730920,10.2722
0,730935,10.3155
0,730950,10.3093
0,730966,10.2166
0,730980,10.2722
0,730996,10.2691
0,731011,10.4205
0,731028,10.4174
0,731041,10.3155
0,731058,10.2722
0,731073,10.263
0,731089,10.3155
0,731104,10.2166
0,731119,10.2197
0,731134,10.3155
0,731149,10.3093
0,731165,10.2753
0,731181,10.1672
0,731210,10.5193
0,731226,10.5162
0,731241,10.2753
0,731257,10.3155
0,731271,10.3093
0,731286,10.2722
0,731302,10.2691
0,731316,10.1672
0,731332,10.2753
0,731347,10.2661
0,731363,10.3711
0,731377,10.2691
0,731392,10.2722
0,731409,10.2197
0,731424,10.2136
0,731439,10.3155
0,731453,10.1178
0,731469,10.1147
0,731484,10.2722
0,731499,10.2691
0,731515,10.2197
0,731530,10.3186
0,731546,10.3093
0,731562,10.2197
0,731577,10.2413
0,731593,10.2722
0,731607,10.2197
0,731622,10.2136
0,731637,10.2691
0,731653,10.2722
0,731683,10.2197
0,731698,10.2136
0,731712,10.3711
0,731729,10.2691
0,731745,10.2661
0,731759,10.4699
0,731774,10.4637
0,731790,10.368
0,731806,10.3155
0,731820,10.3124
0,731835,10.2691
0,731850,10.1703
0,731866,10.1672
0,731882,10.3711
0,731896,10.3618
0,731911,10.2661
0,731926,10.2197
0,731941,10.2166
0,731957,10.3186
0,731972,10.3155
0,731986,10.2661
0,732003,10.1178
0,732018,10.1116
0,732034,10.2661
0,732064,10.263
0,732079,10.1672
0,732093,10.1641
0,732109,10.1672
0,732125,10.2661
0,732139,10.263
0,732154,10.2661
0,732185,10.3155
0,732201,10.2197
0,732216,10.2166
0,732231,10.1178
0,732246,10.1147
0,732263,10.368
0,732278,10.1178
0,732292,10.1116
0,732308,10.3711
0,732323,10.3124
0,732339,10.2197
0,732353,10.3155
0,732368,10.3093
0,732384,10.1178
0,732399,10.263
0,732415,10.2599
0,732430,10.368
0,732446,10.3649
0,732460,10.263
0,732475,10.1703
0,732491,10.1611
0,732506,10.3186
0,732521,10.3155
0,732536,10.3711
0,732550,10.1703
0,732567,10.1641
0,732582,10.1703
0,732596,10.1672
0,732629,10.4668
0,732644,10.4637
0,732658,10.4205
0,732673,10.2197
0,732704,10.1178
0,732719,10.1116
0,732734,10.2197
0,732764,10.2136
0,732779,10.2197
0,732795,10.2166
0,732811,10.3186
0,732825,10.263
0,732855,10.4699
0,732871,10.3155
0,732902,10.2197
0,732917,10.2136
0,732932,10.2197
0,732949,10.1703
0,732964,10.1672
0,732979,10.3186
0,732993,10.3155
0,733009,10.1672
0,733025,10.2661
0,733040,10.263
0,733054,10.368
0,733070,10.3649
0,733085,10.2197
0,733100,10.1672
0,733115,10.1641
0,733132,10.2197
0,733146,10.1178
0,733177,10.6706
0,733193,10.6614
0,733207,10.7694
0,733222,10.2197
0,733237,10.2166
0,733254,10.1178
0,733283,10.1703
0,733298,10.2197
0,733313,10.2136
0,733329,10.2197
0,733344,10.2166
0,733358,10.2197
0,733373,10.1703
0,733390,10.1611
0,733406,10.1672
0,733451,10.2197
0,733466,10.2136
0,733481,10.2197
0,733497,10.4174
0,733512,10.4112
0,733527,10.1178
0,733542,10.1147
0,733558,10.2661
0,733603,10.2197
0,733618,10.263
0,733633,10.2691
0,733650,10.0684
0,733665,10.0591
0,733680,10.2197
0,733741,10.2166
0,733755,10.2197
0,733771,10.1178
0,733787,10.1116
0,733803,10.4205
0,733817,10.4174
0,733832,10.1178
0,733848,10.2197
0,733862,10.2136
0,733879,10.0684
0,733894,10.1178
0,733909,10.1209
0,733924,10.1178
0,733940,10.1116
0,733955,10.0684
0,733985,10.0622
0,734000,10.2661
0,734030,10.1703
0,734046,10.0684
0,734061,10.0622
0,734075,10.019
0,734091,9.99428
0,734107,9.96958
0,734121,10.0653
0,734137,10.0591
0,734153,10.1178
0,734167,10.1672
0,734198,10.0159
0,734214,10.0128
0,734228,10.1178
0,734243,10.0159
0,734259,10.0128
0,734274,10.0653
0,734304,9.96649
0,734318,9.92017
0,734335,9.9109
0,734350,10.6212
0,734365,10.0684
0,734396,10.1703
0,734412,10.1611
0,734426,9.92017
0,734441,9.96649
0,734471,10.1178
0,734487,10.1147
0,734502,10.1178
0,734518,9.96649
0,734532,9.9634
0,734547,9.96958
0,734562,9.9634
0,734577,9.86766
0,734593,10.019
0,734609,10.0128
0,734623,9.87075
0,734639,9.96649
0,734670,9.87075
0,734684,9.86458
0,734700,9.87075
0,734716,9.96958
0,734730,9.96649
0,734746,9.91708
0,734761,9.91399
0,734780,9.86766
0,734795,9.96649
0,734810,9.9634
0,734825,9.92017
0,734839,9.86766
0,734871,9.82134
0,734886,9.81207
0,734900,9.76884
0,734916,9.81825
0,734931,9.81516
0,734946,10.0159
0,734976,9.92017
0,734992,9.81825
0,735006,9.81516
0,735023,9.96958
0,735038,9.8584
0,735053,9.81825
0,735068,10.019
0,735083,10.0097
0,735099,9.86766
0,735114,9.81825
0,735129,9.82134
0,735144,9.76575
0,735175,9.66693
0,735189,9.76884
0,735206,9.76266
0,735221,9.76575
0,735251,9.96958
0,735267,9.91708
0,735282,9.9109
0,735296,9.81825
0,735311,9.86766
0,735342,9.91708
0,735357,9.91399
0,735372,9.76884
0,735387,9.81825
0,735403,9.81516
0,735419,9.76884
0,735434,9.76575
0,735449,9.81825
0,735463,9.86766
0,735480,9.86458
0,735495,9.76884
0,735510,9.75957
0,735524,9.71943
0,735539,9.96649
0,735555,9.9634
0,735571,9.86766
0,735616,9.76884
0,735631,9.76266
0,735647,9.81825
0,735663,9.66693
0,735678,9.66075
0,735693,9.81825
0,735708,9.81516
0,735724,9.76884
0,735739,9.96649
0,735753,9.96031
0,735768,9.66693
0,735785,9.7009
0,735800,9.71943
0,735815,9.86766
0,735831,9.86458
0,735845,9.76575
0,735861,9.91708
0,735891,9.71943
0,735906,9.71325
0,735922,9.76884
0,735936,9.76575
0,735952,9.76266
0,735968,9.76575
0,735982,9.76266
0,735998,9.76575
0,736014,9.92017
0,736030,9.9109
0,736044,9.91708
0,736059,9.95414
0,736075,9.96958
0,736090,9.91708
0,736105,9.9109
0,736120,9.82134
0,736135,9.86766
0,736150,9.86458
0,736165,9.86766
0,736181,9.86458
0,736196,9.86766
0,736211,9.76884
0,736226,9.75957
0,736243,9.86766
0,736258,9.87693
0,736274,10.019
0,736288,10.1178
0,736304,10.1116
0,736319,10.0159
0,736334,10.1672
0,736349,10.1703
0,736365,10.1672
0,736379,10.1611
0,736394,10.019
0,736410,9.91708
0,736426,9.9109
0,736441,10.0653
0,736471,9.86766
0,736487,9.92017
0,736502,9.9109
0,736516,10.1178
0,736531,10.0499
0,736547,10.019
0,736563,10.5193
0,736577,10.5131
0,736592,9.86766
0,736608,10.5687
0,736622,10.5718
0,736638,10.0653
0,736654,10.0622
0,736669,10.0684
0,736699,10.0591
0,736715,9.96958
0,736730,9.96649
0,736744,9.92017
0,736760,9.96958
0,736775,9.9634
0,736791,10.1672
0,736805,10.0159
0,736836,9.91708
0,736852,9.91399
0,736867,10.019
0,736883,10.1178
0,736898,10.1147
0,736912,9.96649
0,736927,9.9634
0,736944,9.86766
0,736960,10.0684
0,736974,10.0622
0,736989,9.96958
0,737004,10.0468
0,737019,10.1178
0,737050,10.1116
0,737065,10.5193
0,737079,10.1703
0,737112,10.019
0,737128,10.0128
0,737142,10.0653
0,737157,10.0684
0,737173,10.0622
0,737189,10.1703
0,737203,10.1641
0,737217,10.2197
0,737234,10.0653
0,737249,10.0622
0,737264,10.2197
0,737279,10.1549
0,737295,10.1178
0,737309,10.0653
0,737325,10.0622
0,737341,10.1672
0,737386,10.0684
0,737401,10.0622
0,737417,10.019
0,737432,10.3155
0,737447,10.3093
0,737461,10.0653
0,737493,10.1703
0,737507,10.0684
0,737522,10.0622
0,737538,10.1178
0,737555,10.019
0,737584,10.2228
0,737599,10.2136
0,737614,10.0684
0,737630,10.1178
0,737645,10.1147
0,737660,10.263
0,737674,10.2599
0,737690,10.1672
0,737706,10.263
0,737721,10.2537
0,737735,10.368
0,737752,10.3649
0,737767,10.1209
0,737781,10.263
0,737797,10.2537
0,737813,10.1672
0,737827,10.263
0,737858,10.1672
0,737874,10.1611
0,737888,10.4668
0,737903,10.2661
0,737918,10.2599
0,737934,10.2197
